token,sector,month,new_supply,mean_price_usd,new_supply_value_usd
COMP,DeFi,2020-07,217448.41,167.941828,36518682.97
COMP,DeFi,2020-08,70235.98,172.144172,12090714.75
COMP,DeFi,2020-09,96167.3,165.183539,15885254.4
COMP,DeFi,2020-10,579121.0,109.095775,63179654.18
COMP,DeFi,2020-11,51559.94,107.366692,5535820.61
COMP,DeFi,2020-12,158548.26,142.743705,22631766.77
COMP,DeFi,2021-01,129849.61,201.020538,26102439.37
COMP,DeFi,2021-02,73898.41,444.855882,32874142.52
COMP,DeFi,2021-03,186368.28,432.789939,80658315.4
COMP,DeFi,2021-04,594608.37,517.699011,307828164.56
COMP,DeFi,2021-05,112575.77,627.644615,70657578.73
COMP,DeFi,2021-06,165708.02,321.121194,53212355.92
COMP,DeFi,2021-07,19585.14,399.831557,7830756.58
COMP,DeFi,2021-08,5171.98,449.68981,2325788.51
COMP,DeFi,2021-09,265426.07,400.54822,106315939.05
COMP,DeFi,2021-10,445454.2,315.96501,140747941.31
COMP,DeFi,2021-11,83054.87,325.297893,27017575.41
COMP,DeFi,2021-12,102377.98,214.927803,22003873.49
COMP,DeFi,2022-01,246774.64,171.924231,42426539.76
COMP,DeFi,2022-02,46372.65,125.330415,5811904.11
COMP,DeFi,2022-03,73863.41,114.87773,8485260.41
COMP,DeFi,2022-04,67471.69,139.224363,9393703.6
COMP,DeFi,2022-05,100908.02,78.284863,7899570.23
COMP,DeFi,2022-06,32305.34,46.743137,1510052.78
COMP,DeFi,2022-07,-32137.7,52.578148,-1689741.01
COMP,DeFi,2022-08,32155.75,56.365687,1812480.96
COMP,DeFi,2022-09,10122.25,54.445912,551114.95
COMP,DeFi,2022-10,-27817.77,54.711604,-1521954.65
COMP,DeFi,2022-11,5726.57,41.414925,237165.51
COMP,DeFi,2022-12,-4460.63,35.691931,-159208.51
COMP,DeFi,2023-01,-8155.86,44.111288,-359765.31
COMP,DeFi,2023-02,24881.57,52.558748,1307744.43
COMP,DeFi,2023-03,-3260.15,44.220068,-144164.18
COMP,DeFi,2023-04,-6393.5,42.555788,-272080.57
COMP,DeFi,2023-05,2959.42,36.682555,108559.26
COMP,DeFi,2023-06,4.83,32.339476,156.11
COMP,DeFi,2023-07,-3238.81,66.390351,-215025.79
COMP,DeFi,2023-08,-1704.16,50.277462,-85681.07
COMP,DeFi,2023-09,-26994.56,40.205425,-1085327.62
COMP,DeFi,2023-10,17357.56,43.41717,753616.26
COMP,DeFi,2023-11,18675.29,51.405698,960016.36
COMP,DeFi,2023-12,-1320.63,53.863129,-71133.43
COMP,DeFi,2024-01,-20010.82,54.56276,-1091845.42
COMP,DeFi,2024-02,14292.27,60.306061,861910.54
COMP,DeFi,2024-03,-11645.9,82.39595,-959575.29
COMP,DeFi,2024-04,17248.38,62.778429,1082826.21
COMP,DeFi,2024-05,-8933.34,57.824801,-516568.34
COMP,DeFi,2024-06,-3707.57,52.83273,-195881.05
COMP,DeFi,2024-07,952.17,49.376309,47014.87
COMP,DeFi,2024-08,1513505.61,45.241417,68473137.96
COMP,DeFi,2024-09,416106.03,44.816962,18648608.01
COMP,DeFi,2024-10,4883.7,44.179437,215759.19
COMP,DeFi,2024-11,61111.17,53.165184,3248986.47
COMP,DeFi,2024-12,16014.74,94.166523,1508052.07
COMP,DeFi,2025-01,18533.13,77.61954,1438532.99
COMP,DeFi,2025-02,-19453.21,54.793035,-1065900.23
COMP,DeFi,2025-03,65448.14,44.585031,2918007.56
COMP,DeFi,2025-04,9705.69,41.5016,402801.67
COMP,DeFi,2025-05,142976.75,43.088233,6160615.29
COMP,DeFi,2025-06,210186.63,48.331165,10158564.96
COMP,DeFi,2025-07,112786.67,47.237306,5327738.3
COMP,DeFi,2025-08,50510.25,47.282183,2388235.12
COMP,DeFi,2025-09,202459.67,43.353389,8777312.87
COMP,DeFi,2025-10,-17945.82,38.130363,-684280.59
COMP,DeFi,2025-11,31656.14,32.236667,1020488.53
COMP,DeFi,2025-12,-4797.14,28.722892,-137787.65
COMP,DeFi,2026-01,128.9,25.486962,3285.33
COMP,DeFi,2026-02,-3863.18,18.342289,-70859.52
COMP,DeFi,2026-03,6694.57,18.261077,122249.99
COMP,DeFi,2026-04,-3440.12,17.316697,-59571.55
MKR,DeFi,2018-02,0.0,1059.621599,0.0
MKR,DeFi,2018-03,0.0,777.142219,0.0
MKR,DeFi,2018-04,0.0,729.989794,0.0
MKR,DeFi,2018-05,-0.0,927.442669,-0.0
MKR,DeFi,2018-06,0.0,633.976249,0.0
MKR,DeFi,2018-07,50000.0,587.307576,29365378.8
MKR,DeFi,2018-08,317.15,473.534889,150181.02
MKR,DeFi,2018-09,59682.62,421.98644,25185256.89
MKR,DeFi,2018-10,53.93,638.300879,34425.02
MKR,DeFi,2018-11,-347.26,542.859638,-188515.59
MKR,DeFi,2018-12,-55.94,392.421295,-21952.6
MKR,DeFi,2019-01,542.21,450.811718,244432.83
MKR,DeFi,2019-02,-269.97,520.939481,-140637.17
MKR,DeFi,2019-03,271533.78,683.07641,185478322.24
MKR,DeFi,2019-04,335.57,647.338937,217229.13
MKR,DeFi,2019-05,751.38,618.167808,464476.78
MKR,DeFi,2019-06,-417.61,725.681063,-303048.84
MKR,DeFi,2019-07,-257465.37,613.278174,-157897891.0
MKR,DeFi,2019-08,-40.49,519.744029,-21045.12
MKR,DeFi,2019-09,537.8,476.898404,256475.72
MKR,DeFi,2019-10,-428.03,484.617867,-207431.49
MKR,DeFi,2019-11,-0.0,584.179592,-0.0
MKR,DeFi,2019-12,-555.88,484.767788,-269472.61
MKR,DeFi,2020-01,126447.58,482.339262,60990631.64
MKR,DeFi,2020-02,385.07,594.674656,228989.75
MKR,DeFi,2020-03,21305.24,372.306073,7932071.48
MKR,DeFi,2020-04,-5836.88,312.76566,-1825574.69
MKR,DeFi,2020-05,1937.45,345.988943,670336.59
MKR,DeFi,2020-06,15714.77,513.053576,8062518.12
MKR,DeFi,2020-07,-232.4,476.941963,-110842.38
MKR,DeFi,2020-08,-1140.23,636.916068,-726229.62
MKR,DeFi,2020-09,11556.02,523.980105,6055122.17
MKR,DeFi,2020-10,1132.85,564.749659,639776.83
MKR,DeFi,2020-11,-5988.1,536.052691,-3209936.27
MKR,DeFi,2020-12,-6525.48,540.687394,-3528246.64
MKR,DeFi,2021-01,-1987.98,1250.601779,-2486168.35
MKR,DeFi,2021-02,-2477.46,2323.103257,-5755403.33
MKR,DeFi,2021-03,4438.34,2111.633689,9372147.98
MKR,DeFi,2021-04,-2075.77,3103.195674,-6441515.35
MKR,DeFi,2021-05,3592.43,4408.024001,15835504.2
MKR,DeFi,2021-06,4200.41,2909.790952,12222301.62
MKR,DeFi,2021-07,-5546.3,2600.750656,-14424546.76
MKR,DeFi,2021-08,-1193.09,3463.318487,-4132063.1
MKR,DeFi,2021-09,-800.45,2881.557612,-2306555.03
MKR,DeFi,2021-10,1807.2,2489.070455,4498243.0
MKR,DeFi,2021-11,1203.64,2985.130262,3593030.19
MKR,DeFi,2021-12,-3816.39,2547.484536,-9722183.27
MKR,DeFi,2022-01,1850.09,2079.815902,3847850.4
MKR,DeFi,2022-02,628.28,2034.089065,1277975.01
MKR,DeFi,2022-03,514.43,1929.853951,992775.99
MKR,DeFi,2022-04,-1288.0,1920.648114,-2473788.04
MKR,DeFi,2022-05,-1367.29,1349.655057,-1845363.89
MKR,DeFi,2022-06,3164.95,1000.106744,3165289.73
MKR,DeFi,2022-07,-1407.57,959.166884,-1350090.95
MKR,DeFi,2022-08,3796.17,961.53442,3650143.52
MKR,DeFi,2022-09,-4378.18,708.086511,-3100129.65
MKR,DeFi,2022-10,419.31,927.867494,389064.09
MKR,DeFi,2022-11,953.74,729.927662,696163.09
MKR,DeFi,2022-12,223.46,583.13055,130306.1
MKR,DeFi,2023-01,-1451.93,630.61962,-915614.04
MKR,DeFi,2023-02,1344.12,728.684988,979440.0
MKR,DeFi,2023-03,-1073.51,774.107315,-831008.52
MKR,DeFi,2023-04,2204.54,714.830275,1575874.32
MKR,DeFi,2023-05,-969.58,652.661956,-632806.15
MKR,DeFi,2023-06,-63.69,668.554922,-42582.96
MKR,DeFi,2023-07,-1491.95,1001.03144,-1493486.52
MKR,DeFi,2023-08,590.43,1160.25606,685051.49
MKR,DeFi,2023-09,720.03,1233.480549,888140.05
MKR,DeFi,2023-10,-298.21,1430.199228,-426492.65
MKR,DeFi,2023-11,18383.79,1382.349525,25412827.33
MKR,DeFi,2023-12,-246.49,1422.52029,-350638.34
MKR,DeFi,2024-01,3123.91,1932.999742,6038508.93
MKR,DeFi,2024-02,-836.02,2044.964192,-1709625.39
MKR,DeFi,2024-03,2229.7,2788.782073,6218159.56
MKR,DeFi,2024-04,1093.69,3258.976053,3564294.53
MKR,DeFi,2024-05,2944.13,2790.219192,8214760.61
MKR,DeFi,2024-06,-538.98,2444.451755,-1317518.67
MKR,DeFi,2024-07,3445.65,2601.185459,8962767.59
MKR,DeFi,2024-08,-96.81,2058.183402,-199261.62
MKR,DeFi,2024-09,-49999.91,1606.047589,-80302235.23
MKR,DeFi,2024-10,-9393.11,1295.929129,-12172810.36
MKR,DeFi,2024-11,14089.34,1506.243144,21221968.67
MKR,DeFi,2024-12,5862.88,1839.131298,10782597.0
MKR,DeFi,2025-01,-4097.74,1377.940896,-5646443.16
MKR,DeFi,2025-02,-34772.5,1155.925692,-40194421.09
MKR,DeFi,2025-03,-8227.4,1301.261168,-10706002.47
MKR,DeFi,2025-04,-10448.28,1372.913832,-14344583.84
MKR,DeFi,2025-05,-264136.56,1677.446071,-443074827.22
MKR,DeFi,2025-06,-47688.76,1714.215202,-81748797.54
AAVE,DeFi,2020-11,578512.78,57.077865,33020274.46
AAVE,DeFi,2020-12,222894.0,82.738138,18441834.06
AAVE,DeFi,2021-01,322482.07,173.323511,55893724.03
AAVE,DeFi,2021-02,13902.53,426.253146,5925996.79
AAVE,DeFi,2021-03,47063.45,375.51801,17673172.86
AAVE,DeFi,2021-04,302455.94,389.310563,117749293.08
AAVE,DeFi,2021-05,76808.46,446.278351,34277953.74
AAVE,DeFi,2021-06,43084.59,290.81022,12529438.58
AAVE,DeFi,2021-07,84150.33,280.150347,23574744.26
AAVE,DeFi,2021-08,171579.09,377.24874,64727993.78
AAVE,DeFi,2021-09,75948.07,339.73612,25802304.27
AAVE,DeFi,2021-10,44941.33,308.180654,13850047.13
AAVE,DeFi,2021-11,179828.63,292.617367,52620979.21
AAVE,DeFi,2021-12,38076.27,211.34362,8047176.52
AAVE,DeFi,2022-01,68100.87,204.656227,13937267.7
AAVE,DeFi,2022-02,96521.59,155.954787,15053004.19
AAVE,DeFi,2022-03,84075.39,145.408641,12225288.59
AAVE,DeFi,2022-04,25041.07,185.728813,4650847.45
AAVE,DeFi,2022-05,90813.12,107.70568,9781088.47
AAVE,DeFi,2022-06,53611.44,78.049834,4184363.65
AAVE,DeFi,2022-07,78320.89,80.609088,6313375.71
AAVE,DeFi,2022-08,111697.19,96.106629,10734840.36
AAVE,DeFi,2022-09,53005.28,82.144951,4354116.38
AAVE,DeFi,2022-10,-5625.33,78.431419,-441202.73
AAVE,DeFi,2022-11,94292.72,67.315791,6347389.3
AAVE,DeFi,2022-12,89694.79,58.953151,5287790.26
AAVE,DeFi,2023-01,-59576.28,72.435415,-4315432.42
AAVE,DeFi,2023-02,73630.42,84.997581,6258407.84
AAVE,DeFi,2023-03,26756.12,74.991996,2006495.0
AAVE,DeFi,2023-04,56702.58,75.763899,4296008.65
AAVE,DeFi,2023-05,32522.95,66.074173,2148926.75
AAVE,DeFi,2023-06,49568.17,57.826165,2866337.0
AAVE,DeFi,2023-07,61440.07,73.27695,4502140.61
AAVE,DeFi,2023-08,12697.08,61.347208,778930.66
AAVE,DeFi,2023-09,35800.54,58.32042,2087902.54
AAVE,DeFi,2023-10,30748.85,70.475919,2167053.17
AAVE,DeFi,2023-11,73550.57,93.860154,6903467.66
AAVE,DeFi,2023-12,30527.56,101.810232,3108017.59
AAVE,DeFi,2024-01,-43442.77,99.137147,-4306792.0
AAVE,DeFi,2024-02,72558.01,91.574675,6644476.18
AAVE,DeFi,2024-03,42611.65,124.115882,5288782.91
AAVE,DeFi,2024-04,58494.36,102.494626,5995357.48
AAVE,DeFi,2024-05,-38910.42,91.670891,-3566952.63
AAVE,DeFi,2024-06,83786.07,91.780761,7689949.17
AAVE,DeFi,2024-07,7081.66,94.281216,667667.26
AAVE,DeFi,2024-08,38855.95,113.912504,4426179.09
AAVE,DeFi,2024-09,15488.17,145.565539,2254543.62
AAVE,DeFi,2024-10,28907.87,150.018846,4336724.63
AAVE,DeFi,2024-11,12372.12,169.81034,2100913.57
AAVE,DeFi,2024-12,39596.71,313.080312,12396950.81
AAVE,DeFi,2025-01,72093.52,317.226498,22869975.91
AAVE,DeFi,2025-02,-13205.05,250.557936,-3308630.95
AAVE,DeFi,2025-03,6568.75,184.093691,1209266.23
AAVE,DeFi,2025-04,15707.46,148.596969,2334081.56
AAVE,DeFi,2025-05,40880.75,224.102503,9161479.24
AAVE,DeFi,2025-06,39582.8,263.800074,10441944.75
AAVE,DeFi,2025-07,25816.52,297.229195,7673424.8
AAVE,DeFi,2025-08,5155.72,300.374838,1548647.68
AAVE,DeFi,2025-09,48512.2,296.809234,14398869.18
AAVE,DeFi,2025-10,-18436.58,247.525959,-4563533.29
AAVE,DeFi,2025-11,-84639.14,190.823545,-16151141.21
AAVE,DeFi,2025-12,19325.87,176.740419,3415662.65
AAVE,DeFi,2026-01,2698.87,162.144524,437606.34
AAVE,DeFi,2026-02,7554.33,118.59048,895871.6
AAVE,DeFi,2026-03,-6489.84,110.363813,-716243.07
AAVE,DeFi,2026-04,-15138.76,94.539025,-1431203.5
UNI,DeFi,2020-10,63883572.98,3.177635,202998664.67
UNI,DeFi,2020-11,2816863.39,3.194673,8998958.51
UNI,DeFi,2020-12,1566861.09,3.575111,5601701.66
UNI,DeFi,2021-01,69110178.58,8.542072,590344103.59
UNI,DeFi,2021-02,21741454.94,21.838857,474808520.8
UNI,DeFi,2021-03,212762076.82,29.73912,6327356853.71
UNI,DeFi,2021-04,1678635.02,33.195114,55722481.44
UNI,DeFi,2021-05,-2400383.3,33.345876,-80042884.26
UNI,DeFi,2021-06,2630759.89,21.990007,57850427.64
UNI,DeFi,2021-07,-1708920.51,18.778568,-32091079.13
UNI,DeFi,2021-08,-2433122.53,26.92844,-65520193.07
UNI,DeFi,2021-09,1788822.51,24.495614,43818306.52
UNI,DeFi,2021-10,894122.53,25.514629,22813204.51
UNI,DeFi,2021-11,-66404154.8,23.369535,-1551834224.22
UNI,DeFi,2021-12,-2731364.3,17.075423,-46639200.23
UNI,DeFi,2022-01,1530456.84,14.72224,22531752.47
UNI,DeFi,2022-02,3119107.12,10.513549,32792884.68
UNI,DeFi,2022-03,2647637.73,9.595071,25404271.9
UNI,DeFi,2022-04,-1494120.76,9.655553,-14426561.53
UNI,DeFi,2022-05,-181411.51,5.835437,-1058615.36
UNI,DeFi,2022-06,941222.46,4.832825,4548763.7
UNI,DeFi,2022-07,-921016.62,6.580539,-6060786.19
UNI,DeFi,2022-08,1048986.14,7.87929,8265265.79
UNI,DeFi,2022-09,296306719.57,6.086067,1803342443.7
UNI,DeFi,2022-10,-882125.55,6.455842,-5694862.79
UNI,DeFi,2022-11,1815523.26,6.038742,10963475.67
UNI,DeFi,2022-12,-466359.39,5.650121,-2634986.79
UNI,DeFi,2023-01,-2952643.62,6.143803,-18140461.02
UNI,DeFi,2023-02,2541912.68,6.75563,17172222.14
UNI,DeFi,2023-03,-1600543.76,6.130904,-9812780.17
UNI,DeFi,2023-04,2384871.36,5.890103,14047139.07
UNI,DeFi,2023-05,-724799.13,5.180651,-3754931.27
UNI,DeFi,2023-06,891231.26,4.714989,4202145.26
UNI,DeFi,2023-07,-1999399.37,5.714981,-11426529.27
UNI,DeFi,2023-08,1363807.95,5.502852,7504833.05
UNI,DeFi,2023-09,-461768.92,4.320707,-1995168.35
UNI,DeFi,2023-10,-512527.3,4.186791,-2145844.66
UNI,DeFi,2023-11,881894.5,5.33578,4705595.23
UNI,DeFi,2023-12,350343.55,6.443329,2257378.88
UNI,DeFi,2024-01,-1785049.53,6.401159,-11426385.48
UNI,DeFi,2024-02,1978276.87,7.65339,15140524.18
UNI,DeFi,2024-03,-1834378.42,12.853123,-23577490.57
UNI,DeFi,2024-04,1361276.72,9.044735,12312386.76
UNI,DeFi,2024-05,-1338903.13,8.375645,-11214177.93
UNI,DeFi,2024-06,610782.63,10.011199,6114666.71
UNI,DeFi,2024-07,-17138.63,8.028211,-137592.51
UNI,DeFi,2024-08,-273239.58,6.325013,-1728244.0
UNI,DeFi,2024-09,611506.36,6.674719,4081633.12
UNI,DeFi,2024-10,-153471529.27,7.510211,-1152603564.51
UNI,DeFi,2024-11,158959.71,9.322984,1481978.81
UNI,DeFi,2024-12,-494855.55,15.090116,-7467427.75
UNI,DeFi,2025-01,1534755.92,13.366891,20514915.32
UNI,DeFi,2025-02,-1032335.25,9.340233,-9642252.11
UNI,DeFi,2025-03,-74200.59,6.684768,-496013.72
UNI,DeFi,2025-04,-51213.94,5.487073,-281014.61
UNI,DeFi,2025-05,-1034812.06,6.047307,-6257826.28
UNI,DeFi,2025-06,1760423.54,6.962481,12256916.23
UNI,DeFi,2025-07,-242918.1,9.016154,-2190187.11
UNI,DeFi,2025-08,-334579.48,10.358322,-3465682.04
UNI,DeFi,2025-09,935962.73,9.05435,8474534.13
UNI,DeFi,2025-10,-2201017.59,6.869911,-15120795.4
UNI,DeFi,2025-11,31097268.45,6.520751,202777547.44
UNI,DeFi,2025-12,-579849.66,5.68241,-3294943.63
UNI,DeFi,2026-01,4747979.89,5.286901,25102101.25
UNI,DeFi,2026-02,-1463466.59,3.567603,-5221067.26
UNI,DeFi,2026-03,548875.91,3.746786,2056520.71
UNI,DeFi,2026-04,-23280.07,3.233528,-75276.76
CRV,DeFi,2020-09,42625670.37,1.894376,80749027.99
CRV,DeFi,2020-10,37240353.06,0.531254,19784076.22
CRV,DeFi,2020-11,30430572.65,0.605623,18429467.95
CRV,DeFi,2020-12,38896314.59,0.610984,23765026.1
CRV,DeFi,2021-01,28012387.23,1.273182,35664857.12
CRV,DeFi,2021-02,30139901.8,2.768481,83441731.63
CRV,DeFi,2021-03,29037908.5,2.464979,71577844.96
CRV,DeFi,2021-04,29513122.75,3.081557,90946372.44
CRV,DeFi,2021-05,71229557.36,2.705695,192725442.17
CRV,DeFi,2021-06,-12542756.02,2.021737,-25358154.95
CRV,DeFi,2021-07,4297819.42,1.629153,7001804.05
CRV,DeFi,2021-08,43809997.11,2.022731,88615854.8
CRV,DeFi,2021-09,509229.16,2.44783,1246506.38
CRV,DeFi,2021-10,-5768609.91,3.226295,-18611238.36
CRV,DeFi,2021-11,1704826.01,4.408141,7515112.79
CRV,DeFi,2021-12,-2579568.13,4.391182,-11327352.61
CRV,DeFi,2022-01,3214347.49,4.427747,14232319.01
CRV,DeFi,2022-02,-3076459.49,2.929559,-9012669.32
CRV,DeFi,2022-03,1871118.67,2.268169,4244013.16
CRV,DeFi,2022-04,-1116362.27,2.465214,-2752072.09
CRV,DeFi,2022-05,-578951.97,1.611023,-932704.68
CRV,DeFi,2022-06,1382691.53,0.911588,1260445.61
CRV,DeFi,2022-07,-822829.79,1.114493,-917038.25
CRV,DeFi,2022-08,1758303.63,1.240284,2180795.73
CRV,DeFi,2022-09,-1185256.18,1.041111,-1233982.79
CRV,DeFi,2022-10,170731973.64,0.879811,150211842.15
CRV,DeFi,2022-11,89364184.57,0.709489,63402943.56
CRV,DeFi,2022-12,-3455459.19,0.591945,-2045441.87
CRV,DeFi,2023-01,75126767.19,0.810391,60882057.62
CRV,DeFi,2023-02,27993625.77,1.080696,30252611.66
CRV,DeFi,2023-03,20180688.41,0.944077,19052121.48
CRV,DeFi,2023-04,38617875.78,0.9872,38123575.12
CRV,DeFi,2023-05,9109819.68,0.856816,7805436.73
CRV,DeFi,2023-06,45644336.79,0.705462,32200366.66
CRV,DeFi,2023-07,23514389.95,0.770649,18121333.16
CRV,DeFi,2023-08,-20981510.63,0.539708,-11323880.29
CRV,DeFi,2023-09,6802146.29,0.454469,3091367.29
CRV,DeFi,2023-10,21688397.69,0.462396,10028636.71
CRV,DeFi,2023-11,29674573.06,0.566966,16824486.73
CRV,DeFi,2023-12,130298901.21,0.631024,82221762.96
CRV,DeFi,2024-01,28790787.39,0.531515,15302741.98
CRV,DeFi,2024-02,41376056.66,0.523518,21661110.49
CRV,DeFi,2024-03,37756607.05,0.721601,27245203.21
CRV,DeFi,2024-04,35098141.31,0.518556,18200349.86
CRV,DeFi,2024-05,22000023.77,0.445403,9798881.5
CRV,DeFi,2024-06,27988811.57,0.363421,10171724.25
CRV,DeFi,2024-07,-59207696.89,0.274842,-16272742.09
CRV,DeFi,2024-08,-23531843.54,0.291307,-6854992.25
CRV,DeFi,2024-09,33869222.4,0.284173,9624715.34
CRV,DeFi,2024-10,13570858.53,0.257563,3495349.78
CRV,DeFi,2024-11,26545954.97,0.349353,9273897.59
CRV,DeFi,2024-12,18473549.89,0.992999,18344212.35
CRV,DeFi,2025-01,18621496.37,0.869835,16197626.86
CRV,DeFi,2025-02,12170809.73,0.524975,6389365.39
CRV,DeFi,2025-03,16309307.11,0.449987,7338978.09
CRV,DeFi,2025-04,28192029.49,0.580281,16359311.93
CRV,DeFi,2025-05,18729555.87,0.730354,13679212.24
CRV,DeFi,2025-06,14155240.52,0.607243,8595664.5
CRV,DeFi,2025-07,14822436.58,0.774687,11482743.44
CRV,DeFi,2025-08,12470479.28,0.890569,11105819.78
CRV,DeFi,2025-09,13552601.87,0.75345,10211203.27
CRV,DeFi,2025-10,8765542.16,0.608615,5334841.0
CRV,DeFi,2025-11,12756308.26,0.438424,5592667.63
CRV,DeFi,2025-12,28876454.5,0.382888,11056459.12
CRV,DeFi,2026-01,13200959.72,0.38982,5145994.16
CRV,DeFi,2026-02,8179100.12,0.251068,2053507.93
CRV,DeFi,2026-03,12742030.6,0.234777,2991537.13
CRV,DeFi,2026-04,3337707.94,0.215009,717635.85
RPL,DeFi,2021-11,-69395.84,48.892522,-3392937.38
RPL,DeFi,2021-12,54635.33,46.697983,2551359.52
RPL,DeFi,2022-01,27492.11,35.762508,983186.91
RPL,DeFi,2022-02,10395.7,31.243434,324797.45
RPL,DeFi,2022-03,-3991.13,30.498874,-121725.07
RPL,DeFi,2022-04,-26382.7,33.895072,-894243.58
RPL,DeFi,2022-05,-20053.93,22.735188,-455929.82
RPL,DeFi,2022-06,32921.39,12.505642,411703.17
RPL,DeFi,2022-07,-26861.25,14.728554,-395627.4
RPL,DeFi,2022-08,-7239.64,25.938235,-187783.45
RPL,DeFi,2022-09,2682901.79,26.317953,70608482.61
RPL,DeFi,2022-10,31718.88,23.386366,741789.23
RPL,DeFi,2022-11,41594.33,17.772409,739231.46
RPL,DeFi,2022-12,107725.13,19.814189,2134486.07
RPL,DeFi,2023-01,53778.45,30.239461,1626231.3
RPL,DeFi,2023-02,105865.75,45.653005,4833089.44
RPL,DeFi,2023-03,64947.9,40.76618,2647677.84
RPL,DeFi,2023-04,86222.4,47.330659,4080962.86
RPL,DeFi,2023-05,62272.59,48.688276,3031945.2
RPL,DeFi,2023-06,69154.32,42.913416,2967648.17
RPL,DeFi,2023-07,64209.82,34.271045,2200537.57
RPL,DeFi,2023-08,134119.51,26.076172,3497323.39
RPL,DeFi,2023-09,146556.22,22.279889,3265256.25
RPL,DeFi,2023-10,24737.86,20.91619,517421.79
RPL,DeFi,2023-11,81584.34,27.516346,2244902.9
RPL,DeFi,2023-12,75870.59,28.848151,2188726.09
RPL,DeFi,2024-01,87525.32,30.789421,2694854.1
RPL,DeFi,2024-02,21530.77,29.489525,634932.16
RPL,DeFi,2024-03,106013.9,32.280054,3422134.32
RPL,DeFi,2024-04,83045.71,24.440382,2029668.85
RPL,DeFi,2024-05,77827.81,20.762328,1615886.43
RPL,DeFi,2024-06,-43319.28,22.237008,-963291.13
RPL,DeFi,2024-07,188613.36,16.921271,3191577.65
RPL,DeFi,2024-08,154244.7,12.090545,1864902.52
RPL,DeFi,2024-09,92807.79,10.580432,981946.54
RPL,DeFi,2024-10,60445.21,10.766134,650761.28
RPL,DeFi,2024-11,89257.66,10.905532,973402.29
RPL,DeFi,2024-12,59874.71,13.945574,834987.2
RPL,DeFi,2025-01,96342.73,10.222334,984847.51
RPL,DeFi,2025-02,62609.77,7.253223,454122.64
RPL,DeFi,2025-03,81995.66,5.410574,443643.6
RPL,DeFi,2025-04,79627.63,3.99232,317898.93
RPL,DeFi,2025-05,74837.04,4.976859,372453.35
RPL,DeFi,2025-06,99230.25,5.616114,557288.44
RPL,DeFi,2025-07,62090.17,6.2462,387827.62
RPL,DeFi,2025-08,167051.66,7.580412,1266320.4
RPL,DeFi,2025-09,116272.71,6.09841,709078.66
RPL,DeFi,2025-10,55642.6,3.979739,221443.02
RPL,DeFi,2025-11,75524.22,2.947333,222595.06
RPL,DeFi,2025-12,52121.58,2.132375,111142.77
RPL,DeFi,2026-01,113650.58,2.080457,236445.13
RPL,DeFi,2026-02,74424.3,1.877183,139708.05
RPL,DeFi,2026-03,82260.75,1.847592,151984.28
RPL,DeFi,2026-04,58594.47,1.748721,102465.37
JUP,DeFi,2024-02,-10097950.4,0.523684,-5288132.35
JUP,DeFi,2024-03,378254.96,1.016668,384559.81
JUP,DeFi,2024-04,2301416.23,1.218527,2804337.57
JUP,DeFi,2024-05,-1298815.06,1.110385,-1442184.69
JUP,DeFi,2024-06,-134547.26,0.914087,-122987.87
JUP,DeFi,2024-07,499637.63,0.897951,448650.23
JUP,DeFi,2024-08,250076.29,0.829721,207493.59
JUP,DeFi,2024-09,946356.62,0.78382,741772.78
JUP,DeFi,2024-10,-181331.13,0.877338,-159088.73
JUP,DeFi,2024-11,-411250.61,1.0901,-448304.2
JUP,DeFi,2024-12,-700968.13,1.0467,-733703.19
JUP,DeFi,2025-01,338132317.05,0.909413,307501798.76
JUP,DeFi,2025-02,948254246.84,0.834038,790880326.66
JUP,DeFi,2025-03,154339239.76,0.562624,86834902.52
JUP,DeFi,2025-04,53302277.52,0.402231,21439850.51
JUP,DeFi,2025-05,52600938.87,0.51643,27164725.31
JUP,DeFi,2025-06,54494779.21,0.442815,24131096.59
JUP,DeFi,2025-07,54666234.32,0.50919,27835492.45
JUP,DeFi,2025-08,107242214.09,0.497872,53392889.52
JUP,DeFi,2025-09,53231600.44,0.500722,26654228.54
JUP,DeFi,2025-10,47917024.43,0.402209,19272653.98
JUP,DeFi,2025-11,-78358336.1,0.30413,-23831104.51
JUP,DeFi,2025-12,52322782.81,0.208835,10926832.59
JUP,DeFi,2026-01,52669479.3,0.208322,10972224.95
JUP,DeFi,2026-02,256398382.92,0.160142,41060180.47
JUP,DeFi,2026-03,53893356.99,0.162608,8763468.45
JUP,DeFi,2026-04,-50254.05,0.161017,-8091.78
MPL_SYRUP,DeFi,2024-12,19160576.61,0.194799,3732467.16
MPL_SYRUP,DeFi,2025-01,197962810.59,0.135061,26737142.82
MPL_SYRUP,DeFi,2025-02,-487099.33,0.124299,-60546.08
MPL_SYRUP,DeFi,2025-03,157919959.08,0.137137,21656606.79
MPL_SYRUP,DeFi,2025-04,40921139.39,0.130385,5335486.84
MPL_SYRUP,DeFi,2025-05,138065814.51,0.302569,41774437.49
MPL_SYRUP,DeFi,2025-06,655286.13,0.47556,311627.6
MPL_SYRUP,DeFi,2025-07,122745740.95,0.493371,60559152.1
MPL_SYRUP,DeFi,2025-08,-78757241.2,0.44647,-35162759.21
MPL_SYRUP,DeFi,2025-09,-114028.86,0.442162,-50419.2
