owner,balance
Gq8g5mnT8j4KgM1ebD8Z52CFXopGuhH2UDAsvVkhobRf,1000000000000.0
4pTKGYsHsBLLC5ojy26JqfYRy62Nzq2JSm48mP7HoPQU,998294611160.0
22Fe5Fm13rJmidFaUa74rbfEGbkzvy1nBvRyS6E4oGWf,987635000000.0
HCF1xXpdKnfz2m6iT9CVCACk6iXGB8Z885pvqCETEfbw,985240000000.0
8zHEn9zNbky9w19vz4B4k6FLYbWs4YTDzp2VtX8ibqTt,963852000000.0
37ebRR1unMQjfXUyzFGPjM6gysjzecz7hcMdEEuiE5tk,930875000001.0
DsLbRnkUNpaDw4KmPUP2GpZTjSKFiuCR96D4RvUskyC9,924902519808.0
EFE3j1pcSP1paUzA86zW7989ZjsFP2J7ginyUqo4ewqR,921006622080.0
E69Pb3EoqrEYjNzFuw2JyEerwyPBFVdGZwmWoDzT9LVL,909959800000.0
EDg3P2YTWuPUek3Zhd4fie2468KxBzsNLA45A9Zu2CQT,907600000000.0
7u3wk63dbFfN6WUdxpJ6SDNMwDixK1ti2J3Q21ws5Vxs,906587582008.0
HA789kxJKURa8nQkVjuYpsbr8dbL2Qikx5J7wxwY92wj,900859000000.0
HzUVBMWfRGQVXz1p3tCLkHh922h2tSpjwHb2H2ztfQUC,900348000000.0
AvhchyWSRNRLV9qE5vVWeUa99AZ9hR9xjjiUmriZZXB2,897924166663.0
AnE9Cn4pT1RuxJRGtBGujZh3ka2LMvDLFtG5huFB2c6v,881750000000.0
7Y7QaW1k1zkrcv3sUeVJq91z9cKE1vo8fR9CZqKi2XBn,876255000000.0
5xExhvPBUwTMSZonUC8MBjWbpgsZuJpN3zf7XZWEh4wZ,875000000002.0
A7QNbnzcW9yio2rT7fHfkbC9vQEJPhvDZptsw23cyTeB,866571333333.0
63xaXS4se774gRc2T45VErwN2NvnCCTuyn7JwTLWXZhy,854723000000.0
34ZJD8pBjjGLyUyuJpXSUcm1e9boR4bXQRaiPRMEnj7i,850067000000.0
94y87aoUEm6Z54NGMvJ65VnJfD7N5grgSzHAUfQ14KDK,833332999992.0
83zfbYhWXsbmR75XtrvA1FRc8t1E15yEAqDHosz46yFK,833332999992.0
