owner,balance
FpwQQhQQoEaVu3WU2qZMfF1hx48YyfwsLoRgXG83E99Q,1948387858740.0
7hRwPSRVDAsCbz3uVYpE3QXr87dLuUthfBHpy8Ed2FiY,1943164503222.0
DPqsobysNf5iA9w7zrQM8HLzCKZEDMkZsWbiidsAt1xo,1893320080828.0
2hbUCRMXNJYJC7ovWP5YTyLC8VXKkq4TVP4DETGKJum3,1883288424127.0
5g7yNHyGLJ7fiQ9SN9mf47opDnMjc585kqXWt6d7aBWs,1881459570966.0
9bSvSDmo3P9Tvw6hAviKUcdAhiTzWFfYTETo28gt9e96,1783770297511.0
BquYMLQ243ahGFeEaXW5u4VY6HWisp8GaghwC73wtDnK,1767593117936.0
6FXXo5CZo6Pn3GobCLQ2ARM6K3UKjVgFDb7KkabhdzpD,1720695803127.0
CLiUuHCJpdtzVEPp4djF1nsZSAyEwNvG69xuHWfVQau4,1683467569319.0
CVTcdUomaTtBncodZckT25BmvVVHbTbdKD8QNMoRPDrd,1619021894035.0
3THksatJaE5zpRTr5UpwF4snHZizzw2C26MTWHVf75W9,1544982390000.0
1YnS1hWaGMh3sebLcEXBBMVh1ChERCpNEyHS4cGNFsd,1500000728855.0
9PNzt5gKfxMXY3zwU8bmVq5QjmVkL1odgnPYwn9s4QKQ,1488832176476.0
7pa5HL1YAsyiqFH4rv85eL5C3ifB3wcRnUmbjX8iPwtT,1476682130109.0
43DbAvKxhXh1oSxkJSqGosNw3HpBnmsWiak6tB5wpecN,1468925110624.0
C2Muffqf3Bm9PTnHGVLVArFpUXh3nid1Bx6QayYoYopz,1460555555556.0
6i8CiJgTntEkqPjK54sjZm83yiRtnNce5Vuvk5B4vSq,1435272901448.0
9NwYxAvMitkSQvFn8ayt6gQPsjACFDZvUVrv9oxfcH2,1434308000000.0
21YzVZPfXshW7xRxRLFnY5BgZvw8qV8D7TS5tTKgEKX3,1434308000000.0
3u15qnWoBTd7mJtGQQ6TgbN5BYR3FkdXrnYyMgYcTAcc,1434308000000.0
6wTKr645bBqvA6Hf2peiQVzDKDy4BUfixLk7Yu4whpLa,1434308000000.0
8kNUv4htberDJT9ScrkzB6PVRSrM1uhyq8WiTkgStShK,1434308000000.0
BL6E7GFxD4AwWZ5bSvTwGS9sVJjKPwyk99ywYbzbDyN6,1434308000000.0
Bzsmb3ivLkELDe5hk1WpnGMxXYwNUW68iMa4gPXcfmRb,1434308000000.0
C8zeBycqNUUeuQ4tCUeC7QaFximw4Tds2yTijAcNpifb,1434308000000.0
CcQ1nKqmsh7oUqGKP3jsMtkrDAAETU5fGLdBXHCTupCS,1434308000000.0
Cpk4SCqW2zQLuVrNhT2apzZAcScvaeN1EETALPgWdk7u,1434308000000.0
DmWheE1qjafJwbKfHRUWmW6J2TVioT3K7VgPw9XkYoV4,1434308000000.0
E4kbKoiEVSrT3StyLi7ez79fA7opxLyirMMZYgbwW9n5,1434308000000.0
HCi3XcBZJ2Gz9V3BT8qYrgCj3UPJo55AQr55rcm1gR2P,1434308000000.0
Hwgo4BjZtAdWouPGurgg8a32rCQqTh3xnAw3J1SP8YmT,1434308000000.0
9ZoW1XouvQdyftApC7jE7hXXsMnJ4h9nptBVcULEf7dQ,1352912400872.0
4BtL4Dkijt1KRdwzr2MSa1iosC96hdqNJiCWrxySbxk8,1340626536022.0
48uf7mLBPZkqWLoLW3SEeKirj81nGRfTz1daNtMZTH4k,1333333000000.0
5wh2XMpyVUkuZE7wA5R5Y8GnHPPwkKSLPwa6baMKF3dk,1333333000000.0
6Bjp4b7S3mzk3f9XT5uK6pqrboRiHCZPVQov3sfFWVN9,1333333000000.0
Fe7SEekiKygziaEGKxsDsgLVzrCfNvVBvAYsaJBwFA8s,1331390243600.0
2bpbh5xQQzZmMN6tAofRnKrzkHJkRxN2eAh5o12iccT6,1276787376238.0
8ZNLSt1xHcAKWGeDk6kHT6QWk69Hxk9SfLdfnusdBMtM,1266961766699.0
6tpEjdVoV7spGbE4RdXNxmRXbw4wb5ouLupDWpLYZyNH,1222793719323.0
BpWhNc9JyChHSKr33yzWE1ub3tU2523HgHmQiUPRm1yR,1216300619857.0
GJvewfRjqTUPtx6WsBSUnaFbdgXwgXnWfpDyLm65T4YA,1195001201031.0
G4G16LbEsBcCyX5K1fLxmAKPszhMEgN8zLJUyz1xoCGM,1189246091616.0
5jd4gq2bVfMRiRGgmunwu5BFitvJbw6mqVgW1Qgf15fR,1173358379733.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1157158915863.0
8gJvWqibBzzyPjnJ9ZEK9dLncVpU8EtrEkhU6bS31U5P,1075645989605.0
7T9Ge7wWoXN76Lunpr52rhq686nvN6jMcJTAbLtmQHGh,1056772336980.0
HmUSKrP39Cd4FLYibvGVM6L5c98e7Wb7ZfH1ww8io2Ts,1042478000000.0
4GQeEya6ZTwvXre4Br6ZfDyfe2WQMkcDz2QbkJZazVqS,1025412082618.0
8ZgAmj7fSo2eTcwidgg4uUYLZRXi8vyeFuywmA8FBQAv,1017864638877.0
9MRzQ8FeNEEiXC5sEroDPPZBe51gRYAWW4jZMcb9C8Je,1000089090604.0
Da7pY3KSaXnXG68JKkHFZSV3cu1iKhxvZigm7fRCePYb,975598280812.0
4UopaeYzxPyHtSYcvb1Cj9U3Z8uUf3yngsrTExqi2JAh,968614683910.0
CySwjaj3FxrSAWVrMenTqN7WKtHcazeDmRcQhLjoM15q,965734610000.0
5E2cHo3DQnRjB3zWHKUs86RPqCeLboMgKV9WjxFwUjhV,944258867034.0
4DdxwPgjtTFz7YvwySMQ6kWvsmRRbztTbFtXcLqBwsb7,932499563152.0
Ccz9Jv4xub5JETErRETwyHpXUWeKEB3Vkrks7PaUGq3B,932499563151.0
3ejbo5hi6U9DKrSFUYM6Vt2oYnhBU72rbR7WAJXPvyXg,930398554862.0
FZ1t8TZtx7VSCQdBsxvFJiezj9paUBF6Ub7RKA2eTGyE,925254847554.0
E7zQPcJsi9BVuivFM2dN3gZQsoefGHn7C75GTT5jY1ur,912453300511.0
