rank,address,balance,reserved,lock,display
202,13AE11jLvxcxsjqaSoWFXCTGUfbjXb1gmZTY8x3TXJzWutmf,1373505.8803978085,834153.065894089,834153.065894089,
203,13SisGeRWGofqSdSXSuzrqmiiVQRYpdZGrJJ3FRJxuzGe8EW,1353685.2226691272,1352972.1427456029,1352972.1427456029,
204,13cTMrgr3gfhoHrfR52YMPAhWnHkjPVUnAuokcaYy8FUXFfi,1341456.3484021684,0.0,0.0,
205,135nxuMsA8riU5vcLt7fG3xnEGaJg2Kds93seRqEXmH4Be46,1286318.6873086074,1139735.588026992,1139735.588026992,
206,15WjnauF9SJn56m9bsnBndccNB4n5ddDiNgT3SYLG6VmyAWB,1267379.9716727547,0.0,0.0,
207,16VcQSRcMFy6ZHVjBvosKmo7FKqTb8ZATChDYo8ibutzLnos,1267125.827405522,0.0,0.0,
208,12rAtVyNjs4mVg7wXX52ayCtKsswzzcAyBfAB6YCfFcmUhBs,1250003.4967236284,1250001.0,1250001.0,
209,1zdVaobtLpeDSPMDFax4wBHLmcw4diScdDpF3AfN7Ew4EnK,1241306.105866168,1241304.1680651293,1241284.1270651293,
210,1BbXES8qLdRxSHW754jT1uphW6tzM3PJ5vpgZq1njC39qVo,1236908.0310500136,0.0,0.0,
211,14tjBhAFoCrx5Y96fQkiUhoTfNPVMwJajAom2udoukLEq1tH,1214964.3376778115,1214819.6020797556,1214819.6020797556,
212,12or3wdfmn3tKnCd8rZMpA4r3a5TVTXRZzMPsouHNquuRxXN,1206454.9619877217,0.0,0.0,
213,14LL1GjHfxfSK4MsuEQk8yXmQDKgig1YNwUU1n1H4YNUzWDQ,1205561.8427701958,0.0,0.0,
214,1UBxPJ8PudpXjBRcip1gu8ScAcJC5KbMCPhpRCWLbctzg8q,1200453.1789434925,0.0,0.0,
215,15jAYzPdLorBGAj4LLGaqohpzpw4mEohVkzszNpaBPbnDaXn,1178577.9594594706,1178566.997684,0.0,
216,16g5D63kpnpWSAMvWm9ur8CCfBsaVx1d3baG4y49NZqBTs4z,1172353.0159846994,1172351.4627775887,1172351.4627775887,
217,13tvMBxF8U4WiFN22Q8zYu2XDhQqBji3h9P6LxFt4hWFPtrr,1161059.5229935742,1161054.2381947213,1161054.2381947213,
218,15QxQTBz42UvbYK53HhWy1mtM9Gyr27yg1wtkTncpZU5nkJW,1151569.2234231255,0.0,0.0,
219,16QKZ5DLg57FyuL14PSFYorwyKU6krm6BT4dfUgT258jNr1c,1120957.7451701914,1106940.2949391534,1106940.2949391534,
220,139DxA9wrby9AUs8DYSEUgoYbaPyC2piAgDPTiTUfDFtJaXt,1120006.4579476726,1120000.0,1120000.0,
221,15Q7LRbAKrVExHs9xtrhDKuNmPApo4iBQdJp3k11YMDjTF2f,1108923.105666567,1100000.0,1100000.0,
222,1XxNJC6p8iuspm9XTLYUqBJmsh48e1zsyis5jBL4VVdCfaW,1092128.9374715285,1821.1861447635,1039398.9061973545,
223,15PwtbJzVWXTB3YJ8wZogjHPgVdTMnYfCjjBeeXGTRYpAkH7,1078692.382593437,0.0,0.0,
224,15c4NyEZUKZdubtj1yPLT7NNeEU1GGVgE82Pk2g2ZNeWJPzJ,1077990.103004605,0.0,0.0,
225,15Ra8icvRWrdcgGumN8gTxsmWX1fSixfVL4jPi6nwsooahDe,1074398.201106755,0.0,0.0,
226,163Bjr2eZgPBGUy4MxPFHDPY2hAfay4CcNoWxGpmWFSzaPFQ,1072676.9575556861,0.0,0.0,
227,14Akxbjm2cNg42LWW9tAjxwLnz73rhWmuMiRg2HoQXdCkiwT,1063380.4103737774,1063368.6146391442,1063368.6146391442,
228,15VWWtGr2QWTuM9GhGz9zD34yKRoKZwscQMZU8GJEsV9bAUV,1053794.847022161,1053789.4914382175,1053789.4914382175,
229,1xnfqp4JaNGVEN7uoinGSVKztsygrbCnG4tPCXnNb9KDhRt,1052778.635591893,1052773.7732055553,1052773.7732055553,
230,12yi4uHFbnSUryffXT7Xq92fbGC3iXvCs3vz9HjVgpb4sBvL,1042531.5308109904,0.0,0.0,
231,1HmTsdMbhwkuEcrJmKPPWXqJe5iwJKLpGcWs78513qdENXZ,1028198.9473575086,1018482.6559875545,1018462.6149875545,
232,16fyMWvvdfMTMw94gm3J63Yajun167SxAoT5kv6mmYdERbar,1026683.796392527,0.0,0.0,
233,13okBwgajUFxJCJvNRazNizerbEwtZ1GkJXop3d3cJ25T4f2,1007443.0306619907,0.0,0.0,
234,16NWZdMJKdyW2xfzqqUiJ85QSToHLAnEj6gGqeoeL265iGRu,1006075.18272537,1005971.074,1005951.0,
235,121GCLDNk9ErAkCovjjuF3npDB3veo3i3myY6a5v2yNEgrZw,1002247.9908101237,987546.0,987546.0,
236,13sUDzt59a6fR6DMEdoX24u86TgFQxw4xLKNrVGV96X3g83S,1001468.2060056343,0.0,0.0,
237,16EZEJTSG2HxhHuVVjRJtXnpRchhdFXU8HxquEqJHG2BPeUz,1000250.0,0.0,0.0,
238,148BkF65YfSQXARNSkZYYvfN8VYUwM2USM3JbbTM4Ly2SQvj,1000149.9628564772,1000065.074,1000045.0,
239,12mHNYMoQNWP7oDYhdShLD7AUvogThU25aE5p2Ai18bbiUwM,1000149.9628564772,1000065.074,1000045.0,
240,13dpx3J1qckvNcDCQtxxkzrcq9PkcTiGqVY4SocKXWpVoi1q,1000149.9628564772,1000065.074,1000045.0,
241,12i7WWc9wrsWhxjyg81EWj7Cev8iqZBm7qafAERZybqWHMEE,1000149.9628564772,1000065.074,1000045.0,
242,12cTC9v7FSxHf1Z2KMUAxTW146y3d8bM3d9o5SodEDE8jt3F,1000149.9628564772,1000065.074,1000045.0,
243,1uayr5gLnwP4PcSJrNrgddhNYUo6vRXVmp5GDwaM3Dktv1W,1000113.5137009114,1000080.0,1000080.0,
244,14FhFTTyZqQkftTVtd8gaBYHmKvDqFRBYp4xvXLVEsNuuL9v,1000100.0,0.0,0.0,
245,14aN2n1SDeFEMeiC8ndMT6dbCmBR7P43anHL9swU6pFHQ57o,1000023.0674754574,1000000.0,1000000.0,
246,1q7jLvS8JovwzMMtFTP8BSx3cKmk1qbvk2KyzBoki4KRcBN,1000003.6786865826,1000000.0,1000000.0,
247,16Lp7CLaMQx4XYSXtDR54oYQHcy5Sf9awEiHkd941abjperx,1000003.0275640326,1000000.0,1000000.0,
248,14nDFN773gJz69bzq59t5YYtGdqXz5LAVb8PzkkL2hXfSXZL,999999.0484174587,0.0,0.0,
249,12oNrLa1t8eGDZSMAVWfhfPkSAVrJrdKFQN9szn8xGVLC2fE,998504.5426810507,0.0,0.0,
250,13q2NgUnW6522UqaFZUV96TamLmL83HhAcQd7FpSePBPhpBj,992485.5481942168,989978.1066,989978.1066,
251,14sNJTW8Lk6qdLkj4faSGDxX13BW1pM2Xbr72TjQkPVQY7TS,990131.6594271495,986180.9836345738,986180.9836345738,
252,14dtR8tHww2zpW2fjjm781ZRjaJqWLSmJ6CE1w5M7jNNCSUg,982331.7767768769,0.0,0.0,
253,148GnWxDeGsoF6yZMEWyk1LDkx25gGDVWfrLEE7wyzsxVJ4U,980829.6153226723,0.0,0.0,
254,14smykHuMgNLroTB2CaWLvZ8xmvzpyfzqQfAgMwEfa6T4vu,980004.0561204456,0.0,0.0,
255,1KbQfmC6u5mSWGMWUFES1d6qQJ3azYNVMRoV3EziiqAPrRp,970947.7905494852,970946.783580108,970946.783580108,
256,12dMFhR5bbcmmWH6WjZbhsameSxb6j2fQZbU94J5So6zraDU,965280.7288837765,965279.7335086659,965259.6925086658,
257,13fbwXLxHhueoBP3dStumroAVVDBw88nU5MfMSivPCPBKJ6M,962433.4000936572,0.0,0.0,
258,12FFNaBUMq8KuoCdBtpm3yM7rxwQ4BX1CNBppc5TWWEke7B6,960120.2758873138,960100.0,0.0,
259,13cKp89NgPL56sRoVRpBcjkGZPrk4Vf4tS6ePUD96XhAXozG,949451.7437259951,10.20079,0.0,sibling:2004
260,12b8gNtF4ukYN647pEL18SUiY9oD226CyWUEQUP7X5DUBWnK,946323.7729710471,0.0,0.0,
261,1np8fmhXcwDBAPcHe5FqPeCzkgCfFYPTsvhz4R3sk4cxMnh,938297.0105267965,938297.0005267964,938297.0005267964,
262,15sBZV3kLMq3Co5s7FsJvckvDHh6a971QHvcCt8fBKNkWMXA,938121.531781,938118.941,938098.9,
263,12gZ3mqSRDrrZanioiHFAkd2gjELkt4F56ywqxZDr3Qx2mx7,937916.9940900187,0.0,0.0,
264,1dGXSeCG1TsUyZ6zhC1cZ2ZwWP5ZAKcxJFecgbt4shBP9pe,933630.2663867711,0.0,0.0,
265,16ccyj8JqnP8d2DSaifgek6kSSBAu5cGtd4mu2uXTg4H6mSU,921663.9540163093,0.0,0.0,
266,14jqhBMT8oiypeTbKcc5nnsxDnadgQXiimacq9SMCTR8Yzmd,906316.2432500827,906313.2471150915,906313.2471150915,
267,1BwCcKMmz3wkabYhtZ46zcagoopyw2SBUcTGgcBAL7HBjTz,902793.8731262421,0.0,0.0,
268,13K2XVxLw1uofvtaJ7tLwxJ6cbaCw3NTHhHxnqXcqCaqh1Gc,898531.8258050554,898530.2549146517,898530.2549146517,
269,1513gZJAj9Va2q6kE9QsZtyoVAL1Z82zbzp8sF5WpK5D8hea,893541.831853428,0.0,0.0,
270,12H2VfiLs4NoVcj7VRwddn63RiKGwDaBPPWLjwwRkxKu1nx6,892127.4425452839,891108.23121457,891088.19021457,
271,16jzg6nbu1c11KNns1Vsvamt7haAad4bPGj13f6bpn1DjvAk,865679.7461360912,0.0,0.0,
272,1o8oC1UXjuizxnT4hoGWWQPty78ZiSyFMLeVzQJC7Hn1i2h,861250.8655261493,861250.766338523,861230.725338523,
273,12s7KVPMFC7VvGoke2UN8pibpwGUEiLZEVRfprAMHLsnQn5T,854096.3483138859,854086.4183133641,854086.4183133641,
274,16iiX2hxChKSn8tERv3ZfAHDJH1Hbij4tLYkfEMt42WLxtZT,844078.2875440439,800000.0,800000.0,
275,16jkPNWZN6JVSFvezCAnXVPP31Bpr415ZkX4v871Djvkrxry,840433.7825574495,0.0,0.0,
276,16128pPhZ3trnHG4QEQwrrAFr891fgeGAiUSs22t8y3i6Jtk,836139.8825026458,835127.9211021245,835127.9211021245,
277,12dqqmJ8Uq4ftaitoKG1Hap9ZBikbcrf1929Q4SHvQojnGS1,833054.49466118,0.0,0.0,
278,1KEFzgd9JgczHSXD638AVBHFVX9MHDacXh3emWrWpzieA5K,832244.7584816131,832244.6592889868,832244.4585589868,
279,14EUWKYqdG5sY2obLr6Shtk1zGDTC8fRmvw5JKu88nT72N3T,830166.5406161573,830163.5589234411,830163.5589234411,
280,13xsQSVU5Rqp4tZfn5bqB6ncxA3Uqq6yKDAbwbjGbq5P4vFB,823582.7821765164,821126.3291560754,821126.3291560754,
281,1312NfBBt1MJCnjHLMK4nfw8ACvwbuQqQ56w7Nz1eEZT4e4x,818845.8950401585,0.0,0.0,
282,13FzGLWoueKvUqFePiJgvFYWhH5KckHGtVBXvAX7SBtVZbXu,812324.3892411817,42.96655,0.0,
283,1Vjq825sYPtAkmxkW3QbH2o4v1Mpk9kJQBxuXLqtEaCStAX,802620.5838972135,777432.0,777432.0,
284,1YZnXDwwSgddQmUYrWbquJdisWv6rnXWXB6UFnw6A6pcMYa,800497.1823009634,800295.0007329863,800295.0007329863,
285,16mD9S2uQ39KRdipP5VKatgfPAiQjczZkWJZK24GsgaKcuPM,796696.0936072767,620000.0,620000.0,
286,1hpDzw1ZRuivGrC22zdGc72NtaNYcxgm7SP7d5WyG1BQuSZ,793502.1600899782,0.0,0.0,
287,1zyJj4YJNEkkZm5ByfPSK7rcWXoGg7KG28ifKpSKKgJiyY5,785180.4728439824,0.0,0.0,
288,15yJvvMP8LRsEyAWyCXKMYUKQkVeM3218Nue2zhNjCGtqoba,784244.8409286649,0.0,0.0,
289,16DRHZTRfw57AJSzC2hPn9XBDCaemTU18dKUNyxW2Sp1Jwuv,780000.01,0.0,0.0,
290,149rhUNL3FabnTTgBcSB6vqcepYMkxTTi9iotRdkLSYdAV9Q,776220.9048022572,775908.199407616,775908.199407616,
291,13bX5LJa8TvnfLbiNsqU7eorMy6usuusCrEGuGgegBCwarhH,772683.2163459732,772671.0439371011,772671.0439371011,
292,15hRykPkw7LW3ay1HiARToAYeUrk7oQN7DCnmiF4uhEHCuxN,769473.4362305567,616145.3,616145.3,
293,12axDVBSKhMjJXJCr4uzpYfS4hyvoYucs1amphD5e1a1b899,765152.7381789124,245871.0127374166,562559.050836957,
294,12R2Xsw9PJwncYpTFhQQX1MRJTcsxWZKE3GATwGgCuHhRqkS,752728.8200585698,752670.6617638353,752670.6617638353,
295,14ooXLY2gmiUTVym9SnKxNwEgcoikXzMEav2kiLjr7pPPHPR,745323.1447499478,0.0,0.0,
296,14fSpGV6tbM5RKNRtwmaUhoStyQueDiTdCRFncGDKR81A51D,744433.8820063759,0.0,0.0,
297,157rTgg3zAhmreq5qpdVbdnPppb5smUAfJpfoWyjoW5Q9cbr,743020.6944463497,0.0,0.0,
298,12reBZWKB49xxu778z6Ns7P1PjM1n33Nr21RcjbH8oNHY6x,742340.0161527831,0.0,0.0,
299,13pGTiJfvnhBHU48v47LtrnmTztkmgyM9XMZou5TDkUDQDgs,742052.8110656508,741948.3066356513,741948.3066356513,
300,12Ea3kSFDH3Meg5Br63o5BXZh4ELvhapCj96ygaXiTtpVhUM,731537.8785240063,731485.0892073055,731485.0892073055,
301,14TRFpWwdv2rNwofs2dcnVCqMpaCU3wKBM1nggJhoa52YbeT,727028.1883181811,725983.0565968938,725983.0565968938,
302,16JyyhJczLEkdAVXGQCEkdYQRoexKY3x9yHYmTsrAb77ntHg,726957.257285493,0.0,0.0,
303,18my4N7fPKvGjye7icG41Zm9ySZcwLS6Edn1TwQ18GYVkti,721745.0492860782,710429.0008806014,710429.0008806014,
304,1UZkrCbxmpNr5NXijUujkcDEByDBMdFAVHpusiFhySM181L,720619.200769967,700020.041,700000.0,
305,14rSydEYZyYdyzNcc3Fny6QP92CZ8yCKVQmEuCaAhypZFT25,720471.3406725953,700020.041,700000.0,
306,15Q33K9DZQgDLJXEpgdrdHkJWKyPXqXgaEaqYMtq8FMP79X3,718472.8330654488,702970.4624109871,702970.4624109871,
307,14MqzU6uFjKbxDjrohbB3wtYQ6PiukC11RDS9yZdMTU5YTTr,708777.0910232223,700813.0,700813.0,
308,15apmwcdct9Euw7PVskR7tcakUxEjbXqfZCyY3pg2AAf4c9V,707316.5058755256,707303.8272783387,707283.7862783388,
309,13Lr7RcfaHZoumRPpz3WrZiKA6Hk4gmM5bKZqWAQTbB9KwjS,705855.0923910497,0.0,0.0,
310,19LiPQc5KutNrd2X9rBAxDjBk8KDHu8T7L8L8g9nvuLbRHp,705624.0369030598,700020.041,700000.0,
311,125yTCEbs3DHk6df8JRXzAjsde6GZTTiEDLcAmfV72jsKrBT,705375.1339692024,0.0,0.0,
312,1jJvdQCCv4XjcXS75TvH6opaGteGdF5ERZyyf55BrW5XXgn,702697.6207624,0.0,0.0,
313,15acXj2sQ4YJDJxMYCjpDNs2zvKa4jdZkn2Lqg7cPqCo6nEJ,702618.6487987696,702617.3914133105,702617.3914133105,
314,16Snx4U2HNpZ3B3KwRN223KPonUaEkAf3S997r28g9zjEqAb,700009.7395434096,700000.0,700000.0,
315,1UJDUNFmZzc68DU8K7kGdFCuepuYHCWZ5g76R6mB55e1sUe,695154.4460819091,695148.8255769499,695148.8255769499,
316,13nufpNYnRwFL3YEvkNhR8kUELkNAyx9cFXLeVXeaDaimVw9,690377.3266293816,521505.9706720343,0.0,
317,142V1yYbA21xw5xugU7ERUkSYSBkaYndAs2uqzoQJ28XGeK2,689208.6197734772,689205.7869571795,689205.7869571795,
318,15VfruCYXmVNSHfY9DTy3vkQ6mDqMZ2PhCMdL9pdWv5AvSNh,686862.2336634024,0.0,0.0,
319,1qnJN7FViy3HZaxZK9tGAA71zxHSBeUweirKqCaox4t8GT7,677561.0028661303,0.0,0.0,
320,13UVJyLnbVp9RBZYFwHYxaAqqaywnygJs1K8H73FXaR6esrd,676379.843774,0.0,0.0,modlpy/trsrybt$
321,14K6hUbagkdzoZ1sU1b22HtP5Vnz4iUNU1HfrDi27WwapDF,670920.5377440806,0.0,0.0,
322,163HXb6fNGtbStL4t5dMinFMYSWjXiotw7yfkdgFXMd7gb1M,670293.6313691763,595419.5271193988,595419.5271193988,
323,16iFcxQYdg3hXSTpQXdbN33ioCU5wZTbU4GoRguosws5xLe1,668772.7811651537,650020.041,650000.0,
324,13wrUa9PmtNyhmD4mLscqFy79nn4SsV2nF521GKrXbUJWimL,659955.8708509235,657966.0289200144,657966.0289200144,
325,133cdJLLdg7XS81KM3jKd7MzuNPBK8tqgJnW45VQNUmzmNks,658621.5699014053,0.0,0.0,
326,147DaBmdjA63KCQDPcRNUHEygTEM8SWTJFDzEi5Wkd5Ha7SK,656508.2698574158,88.3350090663,88.3350090663,
327,13idMQF9FG4Em6L5SD2iMXe3CLRQitjrTh75eXLje8zuhyfu,649026.2485404917,549747.2285404915,504747.2285404916,
328,16McLPR1ngxjcH9zFnCRKhNSvSFzvccFBJg8kwM3eoBWzqU5,648575.4661049282,0.0,0.0,
329,14d68gtshxUJLZopL29MKNyuxaSPdkZ4U1nbJTroB8Li6eZN,644700.01,0.0,644690.0,
330,14sBu9A9FDwSUsSZtNi2tSsRjZaFKWgkzgXomPWWZzXntQFf,640028.5165912546,640020.0,640020.0,
331,12pHYnH9h9MntE2AXigruokfkVLUVvbL2McjVAN6gACdh7Ko,636665.1933105206,630000.0,630000.0,
332,154SFHxd967LP7cdHTVAgVe1RfkSYZBKXeEoTfhhDAiG7zv2,635029.1271784119,0.0,0.0,
333,13xMSg5xzZSXfxRoxJsRsDKafiA6LXd9ep2tRxMDXQoPEZjX,628505.6440049843,628504.6440049843,628504.6440049843,
334,12YhbierUDE1wqt9YxGrQoqi1Bye4SFNS7KJLq6o1QoC2XPk,628015.8544865383,628014.1938163986,0.0,
335,13wFmeJ2yvPUyZm3LKUHYXYwsimmwULs4h2YwzH44VqqasqH,625115.4951249572,0.0,0.0,
336,12d3ks4ngYhaSn7VW715XVMYrRRMFnhoRo5Yw9E1ttYtQZd,623847.2893012306,0.0,0.0,
337,15D6x5SrUw82Gp3DkLEdcbYN7cLaoBZL8zAdddzr37RkQNRr,613519.1544445395,0.0,0.0,
338,155Jo72kV3JZ7HYjhbsLuJZmxWyHqLpdkxgvco64L6nwhHum,610267.3324812565,0.0,0.0,
339,13MLdtCJdSbyojwjiBMxti4tQ7qVZN2XgNfGcfSDck84tFnd,607099.6502491905,0.0,0.0,
340,162aMTRcXF27yNeNE82SfZj5KWH94sBtivvy7a5uef2ry81r,605248.8490143338,605247.7417973704,605247.7417973704,
341,15w4rQZp69qdTQB8S76FPZhbysz574GJFJZ8dDy8acZUkaiY,603819.829227478,0.0,0.0,
342,13v7ATPf5egXyFcZucWyVcqsmAFy66JT41ebJmww56TknppU,603427.062303069,603196.05528109,603176.05528109,
343,121YHCtd97fn19zttCTVLdC8mjX81ry53X7MpMNsi93JTFHy,600049.8797,600004.9027,600000.0,
344,12ztGE9cY2p7kPJFpfvMrL6NsCUeqoiaBY3jciMqYFuFNJ2o,600041.9900558254,600020.107,600000.0,
345,1ug1Lw6RuVh5RKvkz4T8YLR7GWWMtH3NKZhw47VnktfYbcu,600000.01,599950.066,599999.0,
346,16JB6gge5Zk1yWkMQmjQ4Ff73gxV6KmDdKULVYcLhnVMFFnK,599698.9953996122,599556.0353996122,599556.0353996122,
347,1sPCU2GrRAB9zqNeRGXfQgfHQbAoDZ9XydjoVtWfPXpV5HU,597503.8519747219,0.0,0.0,
348,15b5UqjseffFn7Y1xT3wPeSDVQ9EVQANTkk3pZR483BrjAsL,596776.7339392317,596775.7626031679,596775.7626031679,
349,148PX4iqPkmciH4m6redL5hn9t94etTuca5zGa93FyyS1A7s,587304.0167844518,587300.0204404423,587300.0204404423,
350,1TmLoPG5kMzYdwTYUbJ1FopWs8Sm44SXj5cb8YQ5DaG8aJA,583163.4437956631,159000.0,159000.0,
351,14dqBy1mRatqaZuzjzFa8CeamwAAh7Kgcin8f7jjj2AYPgC1,574684.0408543058,574684.0308543057,574684.0308543057,
352,14ZZPp4z8YauEnGGsgFoSYZyswumk3FuoBgYGbPu38wQQMmv,574211.6013765137,0.0,0.0,
353,16XCr2NzCKk8uopw8xRwcnkBe3SXv6YhpNfVxkytzNKTSuVv,573740.2700578322,0.0,0.0,
354,15oXkNP9azQ9oL7F7LgEF6WhA2PnUS4DyG7kTKXpkBnLourH,570692.902460941,177.3227486252,177.3227486252,
355,16b62F7xofsahTC97Fum57FB3fHRrCsakzFLRzKzyK4tPRGh,567834.5229999789,567827.4529164234,567827.4529164234,
356,14VGhRhgisYZTh74QUUk6UCebXvJtuJFY4yDm2UEXK4T77DJ,567475.4327836361,567316.5895288639,567316.5895288639,
357,153R3T8dR3v37mMDiRRtfeeJPX9sTaCk9kEXJ6SWmfuTKEte,561783.2501602955,0.0,0.0,
358,13ifUBXzoyPTTRLhJ7eJybJoAFRLqBwvgNBPTmVCWUw1uVGe,560627.02938704,0.0,0.0,
359,12fW46TcQBwNWhbKdS2vwE4CCHydRtjhiYAXcH6mb6szsRJ6,559052.15,0.0,0.0,
360,14uoAWe3iUR6F8EU3eyucT2hX1HB6Lm9dc3r5pDidBh1Ybco,558535.1101208038,543525.6554035661,543505.6144035661,
361,12T1tgaYZzEkFpnPvyqttmPRJxbGbR4uDx49cvZR5SRF8QDu,555004.094447457,0.0,0.0,
362,12K5KMTaHvEE3r3PLu5i5yv5FmFLCXLZpSJTquKE5MDmvVRu,553841.1153393643,553833.4539305419,553833.4539305419,
363,12gRtxEYYFfmGpVssFHogKRViT9FeLNWryH9XwUmix1nM1PT,553802.4969455285,0.0,0.0,
364,121RoeUYcv86e3FeovWacNCS9HKYJSCqKn93UMimdncUauqz,552425.96857819,0.0,0.0,
365,15dZTKqG6YZiQNiisMZP1DT4J6J9bmEEC4Bkz24nMC1ccRe2,552141.3256064542,0.0,0.0,
366,1279uY8FXmo9c6t5smRyDeczVQoprkzwCRk8d7SsREDckS4M,549382.1621267549,549378.3061197666,549358.2651197666,
367,15jSfuipUiBrWjoxSoEwgXzfN39hPjF7KsjfwAfcw8GLGuJG,544334.6259108383,543933.3974430851,543933.196713085,
368,12mjtRmkFiyB3uc8JzWCrLyTmzPNGpPAkrLnRjQ3DG5LLp56,544120.0024877297,544119.9034085117,544119.9034085117,
369,12wCKE5RP4qGtFGTzn1Kbd6xPxMFfsFEutZSLGUkL7aAq42G,542944.6154208541,492934.6226175559,0.0,
370,13RSNAx31mcP5H5KYf12cP5YChq6JeD8Hi64twhhxKtHqBkg,540305.1496595734,540000.099,540000.0,
371,158j7k17jQuyydXu1McrnALwMGJLSgpzfUut2XzSFAhLZPTr,538157.8161951317,538128.8801951316,538108.8061951317,
372,12z8yQV6UwK95vPw69EFESFUixS5sueh1qjNp32EaGKHco1n,533658.6043199481,0.0,0.0,
373,1489bSPyfdhvhxBm9d92ZkjhJJgqET8XxpHNJA5acu6FphML,530037.3165637293,530036.2084101856,530036.2084101856,
374,16UeML2VGYUDUrbAHg99enmTYwBtSECbJpQ84Ai61argmnZE,527440.6172435794,527439.6119438632,527439.6119438632,
375,12JtdCAuu4q3hmbdz7Brb6nVNonkFrsPQ9auGURWpTYwLH9q,525052.8977994034,520020.041,520000.0,
376,13zmms8ypq48aws1ztbL9ERcB8wsr7uA98c2Jgp4qtkLm4BW,524590.9959399073,524563.9020011679,524563.9020011679,
377,13rr1BevKJAdueJfbmf8rG6ZE7aFFtmZDCKuhMeBREJTw7nK,523840.033954176,0.0,0.0,
378,148AkdkKUfwUZfyubZQKPNqbGjGvRiFZ3bv25aPdXVANt7Bi,522451.1093866929,520916.4668131288,520896.4258131288,
379,1eNm1WEU2c2LTVKfSjPhnF68jR4w2mhgydC5CXhzzgMkU5v,522270.7787658994,520742.8041988752,520722.7631988752,
380,12uN87iqNpFic7AMv4dp483un7geirVnFK8rT3JXPkcnHcYt,515389.8863438108,514619.8348527707,514619.8348527707,
381,13zQfPEDh3mGS4q2w2gmUekp5N6nosstJtwc6iBT6kiiWfb5,514040.0080674166,513334.7228696847,513334.7228696847,
382,131SbMrS6UQTHvoDgG6p6kTfHFs93joEM6W9W1xavsqXszkx,510543.0420142819,510542.9428216555,510522.9018216555,
383,16mwgyNtXQbgaXqcGB2ecs66Hg4YD5e1PT1BTjdZCgQsyg7,510009.6718726506,510000.0,510000.0,
384,12EzkytTLwMu9JhmQypyypxoaA96SnNBKqHCoQT67CgHGX36,508419.1238448598,0.0,0.0,
385,158skbMp4yar2DYbctASVsFRDGC4hBUqX5GyzPWX5kw6Zftb,507236.3975331138,0.0,0.0,
386,12gvfruCDpzQa2axdsMNEzRTCWckj1xAHocqxj2AdikuhYuw,504068.3028564772,503983.074,503963.0,
387,16XpPeWVLPr1itvzg211CpqLUvRsm4STQp7vMTKNTuKexcQJ,503890.7068069456,500020.1964131289,500000.1554131289,
388,15uUWtmKAryDvFxuXHxiHBxRNAMtWBxfYpaNdHU3eAQaDR7C,503259.3203277742,0.0,0.0,
389,19EgSXHYT7gvK2UNztYcuxntrBim2BuPeo6fAPNhuaAMvJR,500577.9426882226,500577.9326882226,500557.8586882226,
390,15d6rmJdNnxswwkaECKtRFHcpw7VeLCkQFVDr12pBn4Dro76,500436.5793856494,862.7357770157,0.0,
391,154PCTimxDtNMdk6kzbYN11S5xoMQqUX8WtftdF4BhExgjLk,500149.9628564772,500065.074,500045.0,
392,1527HLRbUMXZeeWWMVPMbA6eWH2cmukjKMCW3KVYtmXnYj1L,500149.9628564772,500065.074,500045.0,
393,16hsdL7nNVsJg2t1cDDetTvUvjVJrcNJqHBRhvp8pDX6ay6c,500149.9628564772,500065.074,500045.0,
394,12v8Gdk8hjgCr4u5EpfueT13R2ptHTkGWs7sZ2X4YcaCx9NF,500149.9628564772,500065.074,500045.0,
395,14KRgXEDXLuqmqqKYG4V5rA7t5QBiVN5om5GCtppUZdU8FGH,500149.9628564772,500065.074,500045.0,
396,162A7fKu23MXKk7dAG1kuWDNg5p1FpsHWd2Rtftum11Xr4M2,500030.81,500028.841,500008.8,
397,1bXp2Hr7gjWH1nn4WpBaE5RJ3mRShLUT32ufk28GomznW3F,500030.71,500028.741,500008.7,
398,15H2G13XawYeBH8S2CnBStoYtPC3uApkcnBLEBorEPbywZoC,499999.9185231138,0.0,0.0,
399,13UKwZRk5Ma9HUbcxKEbNQjiFaJiBHNsLjoXaE6f4Z1ekGct,499899.9989510016,10000.20073,10000.0,
400,15FtfxE6EnSEZv19KFQGwx89bsbptPnCf15zqpsUhvQhKsCd,496376.1153160533,496375.1067805897,496375.1067805897,
401,1sWMxCFhVtp32qogtwUh4JRE98vZzPozcFHRudr4nounCF3,490635.7223339518,0.0,0.0,
402,14qVdnnRrvDqreh7wCUcHNwWwsfv5erJWeZiozBGJRchUZiV,489712.7670283518,488977.8170122797,488977.8170122797,
403,14nq68hzeu6AeEDcV1ipykbWxLai7xvcmHDNWMjmx87BUuMN,488448.8329809814,488448.6020682028,488448.6020682028,
404,15LBNVjANisHXxQAQMzvAMNu3LdGsx6nZzCtYmGyvRNt5ezi,483556.9472679462,0.0,400000.0,
405,12aXsqX1dChufAE6qWgWy6T8wKbWkkzyX32X2nXQ8Z3rAB84,478994.7160809029,0.0,0.0,
406,15Y8wejd9ZcQxL5mCBeratbH6JjEde4UYiGSkt9jhgNqYEFY,478589.6469401967,478586.7213845799,478586.7562357052,
407,12U1FJwZD8bbRnqh2vAKmL9sn9hzaD8u9yrcpXSNXiLcz7mm,477602.5426290746,477601.54,0.0,
