token,month,incentive_emission_tokens,insider_unlock_tokens,burned_tokens
OP,2026-04,0,0.0,0.0
OP,2026-05,0,64424509.44,0.0
OP,2026-06,0,4473924.0,0.0
OP,2026-07,0,0.0,0.0
OP,2026-08,0,0.0,0.0
OP,2026-09,0,4473924.0,0.0
OP,2026-10,0,0.0,0.0
OP,2026-11,0,0.0,0.0
OP,2026-12,0,4473924.0,0.0
OP,2027-01,0,0.0,0.0
OP,2027-02,0,0.0,0.0
OP,2027-03,0,4473924.0,0.0
OP,2027-04,0,0.0,0.0
OP,2027-05,0,0.0,0.0
OP,2027-06,0,4473924.0,0.0
OP,2027-07,0,0.0,0.0
OP,2027-08,0,0.0,0.0
OP,2027-09,0,4473924.0,0.0
OP,2027-10,0,0.0,0.0
OP,2027-11,0,0.0,0.0
OP,2027-12,0,4473924.0,0.0
OP,2028-01,0,0.0,0.0
OP,2028-02,0,0.0,0.0
OP,2028-03,0,4473924.0,0.0
OP,2028-04,0,0.0,0.0
OP,2028-05,0,0.0,0.0
OP,2028-06,0,4473924.0,0.0
OP,2028-07,0,0.0,0.0
OP,2028-08,0,0.0,0.0
OP,2028-09,0,4473924.0,0.0
OP,2028-10,0,0.0,0.0
OP,2028-11,0,0.0,0.0
OP,2028-12,0,4473924.0,0.0
OP,2029-01,0,0.0,0.0
OP,2029-02,0,0.0,0.0
OP,2029-03,0,4473924.0,0.0
OP,2029-04,0,0.0,0.0
OP,2029-05,0,0.0,0.0
OP,2029-06,0,4473924.0,0.0
OP,2029-07,0,0.0,0.0
OP,2029-08,0,0.0,0.0
OP,2029-09,0,4473924.0,0.0
ARB,2023-04,0,0.0,0.0
ARB,2023-05,0,0.0,0.0
ARB,2023-06,0,0.0,0.0
ARB,2023-07,0,0.0,0.0
ARB,2023-08,0,0.0,0.0
ARB,2023-09,0,0.0,0.0
ARB,2023-10,0,0.0,0.0
ARB,2023-11,0,0.0,0.0
ARB,2023-12,0,0.0,0.0
ARB,2024-01,0,0.0,0.0
ARB,2024-02,0,0.0,0.0
ARB,2024-03,0,1111750000.0,0.0
ARB,2024-04,0,92645833.33,0.0
ARB,2024-05,0,92645833.33,0.0
ARB,2024-06,0,92645833.33,0.0
ARB,2024-07,0,92645833.33,0.0
ARB,2024-08,0,92645833.33,0.0
ARB,2024-09,0,92645833.33,0.0
ARB,2024-10,0,92645833.33,0.0
ARB,2024-11,0,92645833.33,0.0
ARB,2024-12,0,92645833.33,0.0
ARB,2025-01,0,92645833.33,0.0
ARB,2025-02,0,92645833.33,0.0
ARB,2025-03,0,92645833.33,0.0
ARB,2025-04,0,92645833.33,0.0
ARB,2025-05,0,92645833.33,0.0
ARB,2025-06,0,92645833.33,0.0
ARB,2025-07,0,92645833.33,0.0
ARB,2025-08,0,92645833.33,0.0
ARB,2025-09,0,92645833.33,0.0
ARB,2025-10,0,92645833.33,0.0
ARB,2025-11,0,92645833.33,0.0
ARB,2025-12,0,92645833.33,0.0
ARB,2026-01,0,92645833.33,0.0
ARB,2026-02,0,92645833.33,0.0
ARB,2026-03,0,92645833.33,0.0
ARB,2026-04,0,92645833.33,0.0
ARB,2026-05,0,92645833.33,0.0
ARB,2026-06,0,92645833.33,0.0
ARB,2026-07,0,92645833.33,0.0
ARB,2026-08,0,92645833.33,0.0
ARB,2026-09,0,92645833.33,0.0
ARB,2026-10,0,92645833.33,0.0
ARB,2026-11,0,92645833.33,0.0
ARB,2026-12,0,92645833.33,0.0
ARB,2027-01,0,92645833.33,0.0
ARB,2027-02,0,92645833.33,0.0
ARB,2027-03,0,92645833.33,0.0
ARB,2027-04,0,0.0,0.0
ENS,2021-12,0,414606.43,0.0
ENS,2022-01,0,414606.43,0.0
ENS,2022-02,0,374483.23,0.0
ENS,2022-03,0,414606.43,0.0
ENS,2022-04,0,401232.03,0.0
ENS,2022-05,0,414606.43,0.0
ENS,2022-06,0,401232.03,0.0
ENS,2022-07,0,414606.43,0.0
ENS,2022-08,0,414606.43,0.0
ENS,2022-09,0,401232.03,0.0
ENS,2022-10,0,414606.43,0.0
ENS,2022-11,0,401232.03,0.0
ENS,2022-12,0,414606.43,0.0
ENS,2023-01,0,414606.43,0.0
ENS,2023-02,0,374483.23,0.0
ENS,2023-03,0,414606.43,0.0
ENS,2023-04,0,401232.03,0.0
ENS,2023-05,0,414606.43,0.0
ENS,2023-06,0,401232.03,0.0
ENS,2023-07,0,414606.43,0.0
ENS,2023-08,0,414606.43,0.0
ENS,2023-09,0,401232.03,0.0
ENS,2023-10,0,414606.43,0.0
ENS,2023-11,0,401232.03,0.0
ENS,2023-12,0,414606.43,0.0
ENS,2024-01,0,414606.43,0.0
ENS,2024-02,0,387857.63,0.0
ENS,2024-03,0,414606.43,0.0
ENS,2024-04,0,401232.03,0.0
ENS,2024-05,0,414606.43,0.0
ENS,2024-06,0,401232.03,0.0
ENS,2024-07,0,414606.43,0.0
ENS,2024-08,0,414606.43,0.0
ENS,2024-09,0,401232.03,0.0
ENS,2024-10,0,414606.43,0.0
ENS,2024-11,0,401232.03,0.0
ENS,2024-12,0,414606.43,0.0
ENS,2025-01,0,414606.43,0.0
ENS,2025-02,0,374483.23,0.0
ENS,2025-03,0,414606.43,0.0
ENS,2025-04,0,401232.03,0.0
ENS,2025-05,0,414606.43,0.0
ENS,2025-06,0,401232.03,0.0
ENS,2025-07,0,414606.43,0.0
ENS,2025-08,0,414606.43,0.0
ENS,2025-09,0,401232.03,0.0
ENS,2025-10,0,414606.43,0.0
ENS,2025-11,0,93620.81,0.0
GRASS,2024-11,3696316.78,0.0,0.0
GRASS,2024-12,3729175.49,0.0,0.0
GRASS,2025-01,3729175.49,0.0,0.0
GRASS,2025-02,3630599.37,0.0,0.0
GRASS,2025-03,3729175.49,0.0,0.0
GRASS,2025-04,3696316.78,0.0,0.0
GRASS,2025-05,3729175.49,0.0,0.0
GRASS,2025-06,3696316.78,0.0,0.0
GRASS,2025-07,3729175.49,0.0,0.0
GRASS,2025-08,3729175.49,0.0,0.0
GRASS,2025-09,3696316.78,0.0,0.0
GRASS,2025-10,3729175.49,126000000.0,0.0
GRASS,2025-11,3696316.78,10500000.0,0.0
GRASS,2025-12,3729175.49,10500000.0,0.0
GRASS,2026-01,3729175.49,10500000.0,0.0
GRASS,2026-02,3630599.37,10500000.0,0.0
GRASS,2026-03,3729175.49,10500000.0,0.0
GRASS,2026-04,3696316.78,10500000.0,0.0
GRASS,2026-05,3729175.49,10500000.0,0.0
GRASS,2026-06,3696316.78,10500000.0,0.0
GRASS,2026-07,3729175.49,10500000.0,0.0
GRASS,2026-08,3729175.49,10500000.0,0.0
GRASS,2026-09,3696316.78,10500000.0,0.0
GRASS,2026-10,3729175.49,10500000.0,0.0
GRASS,2026-11,3696316.78,0.0,0.0
GRASS,2026-12,3729175.49,0.0,0.0
GRASS,2027-01,3729175.49,0.0,0.0
GRASS,2027-02,3630599.37,0.0,0.0
GRASS,2027-03,3729175.49,0.0,0.0
GRASS,2027-04,3630599.37,0.0,0.0
GRASS,2027-05,2710555.56,0.0,0.0
GRASS,2027-06,2710555.56,0.0,0.0
GRASS,2027-07,2710555.56,0.0,0.0
GRASS,2027-08,2710555.56,0.0,0.0
GRASS,2027-09,2710555.56,0.0,0.0
GRASS,2027-10,2710555.56,0.0,0.0
GRASS,2027-11,0.0,0.0,0.0
GRASS,2027-12,0.0,0.0,0.0
GRASS,2028-01,0.0,0.0,0.0
GRASS,2028-02,0.0,0.0,0.0
GRASS,2028-03,0.0,0.0,0.0
GRASS,2028-04,0.0,0.0,0.0
GRASS,2028-05,0.0,0.0,0.0
GRASS,2028-06,0.0,0.0,0.0
GRASS,2028-07,0.0,0.0,0.0
GRASS,2028-08,0.0,0.0,0.0
GRASS,2028-09,0.0,0.0,0.0
GRASS,2028-10,0.0,0.0,0.0
GRASS,2028-11,0.0,0.0,0.0
GRASS,2028-12,0.0,0.0,0.0
GRASS,2029-01,0.0,0.0,0.0
GRASS,2029-02,0.0,0.0,0.0
GRASS,2029-03,0.0,0.0,0.0
GRASS,2029-04,0.0,0.0,0.0
GRASS,2029-05,0.0,0.0,0.0
GRASS,2029-06,0.0,0.0,0.0
GRASS,2029-07,0.0,0.0,0.0
GRASS,2029-08,0.0,0.0,0.0
GRASS,2029-09,0.0,0.0,0.0
GRASS,2029-10,0.0,0.0,0.0
GRASS,2029-11,0.0,0.0,0.0
GRASS,2029-12,0.0,0.0,0.0
GRASS,2030-01,0.0,0.0,0.0
GRASS,2030-02,0.0,0.0,0.0
GRASS,2030-03,0.0,0.0,0.0
GRASS,2030-04,0.0,0.0,0.0
GRASS,2030-05,0.0,0.0,0.0
GRASS,2030-06,0.0,0.0,0.0
GRASS,2030-07,0.0,0.0,0.0
GRASS,2030-08,0.0,0.0,0.0
GRASS,2030-09,0.0,0.0,0.0
GRASS,2030-10,0.0,0.0,0.0
HNT,2019-09,0,1480524.43,0.0
HNT,2019-10,0,1529875.25,0.0
HNT,2019-11,0,1480524.43,0.0
HNT,2019-12,0,1529875.25,0.0
HNT,2020-01,0,1529875.25,0.0
HNT,2020-02,0,1431173.62,0.0
HNT,2020-03,0,1529875.25,0.0
HNT,2020-04,0,1480524.43,0.0
HNT,2020-05,0,1529875.25,0.0
HNT,2020-06,0,1480524.43,0.0
HNT,2020-07,0,1529875.25,0.0
HNT,2020-08,0,1486164.53,0.0
HNT,2020-09,0,1438223.74,0.0
HNT,2020-10,0,1486164.53,0.0
HNT,2020-11,0,1438223.74,0.0
HNT,2020-12,0,1486164.53,0.0
HNT,2021-01,0,1486164.53,0.0
HNT,2021-02,0,1342342.15,0.0
HNT,2021-03,0,1486164.53,0.0
HNT,2021-04,0,1438223.74,0.0
HNT,2021-05,0,1486164.53,0.0
HNT,2021-06,0,1438223.74,0.0
HNT,2021-07,0,1486164.53,0.0
HNT,2021-08,0,840264.35,0.0
HNT,2021-09,0,813159.05,0.0
HNT,2021-10,0,840264.35,0.0
HNT,2021-11,0,813159.05,0.0
HNT,2021-12,0,840264.35,0.0
HNT,2022-01,0,840264.35,0.0
HNT,2022-02,0,758948.45,0.0
HNT,2022-03,0,840264.35,0.0
HNT,2022-04,0,813159.05,0.0
HNT,2022-05,0,840264.35,0.0
HNT,2022-06,0,813159.05,0.0
HNT,2022-07,0,840264.35,0.0
HNT,2022-08,0,814801.8,0.0
HNT,2022-09,0,788517.87,0.0
HNT,2022-10,0,814801.8,0.0
HNT,2022-11,0,788517.87,0.0
HNT,2022-12,0,814801.8,0.0
HNT,2023-01,0,814801.8,0.0
HNT,2023-02,0,735950.01,0.0
HNT,2023-03,0,814801.8,0.0
HNT,2023-04,0,788517.87,0.0
HNT,2023-05,0,814801.8,0.0
HNT,2023-06,0,788517.87,0.0
HNT,2023-07,0,814801.8,0.0
HNT,2023-08,0,394669.62,0.0
HNT,2023-09,0,381938.34,0.0
HNT,2023-10,0,394669.62,0.0
HNT,2023-11,0,381938.34,0.0
HNT,2023-12,0,394669.62,0.0
HNT,2024-01,0,394669.62,0.0
HNT,2024-02,0,369207.06,0.0
HNT,2024-03,0,394669.62,0.0
HNT,2024-04,0,381938.34,0.0
HNT,2024-05,0,394669.62,0.0
HNT,2024-06,0,381938.34,0.0
HNT,2024-07,0,394669.62,0.0
HNT,2024-08,0,381938.34,0.0
HNT,2024-09,0,369617.75,0.0
HNT,2024-10,0,381938.34,0.0
HNT,2024-11,0,369617.75,0.0
HNT,2024-12,0,381938.34,0.0
HNT,2025-01,0,381938.34,0.0
HNT,2025-02,0,344976.57,0.0
HNT,2025-03,0,381938.34,0.0
HNT,2025-04,0,369617.75,0.0
HNT,2025-05,0,381938.34,0.0
HNT,2025-06,0,369617.75,0.0
HNT,2025-07,0,381938.34,0.0
HNT,2025-08,0,184603.53,0.0
HNT,2025-09,0,178648.58,0.0
HNT,2025-10,0,184603.53,0.0
HNT,2025-11,0,178648.58,0.0
HNT,2025-12,0,184603.53,0.0
HNT,2026-01,0,184603.53,0.0
HNT,2026-02,0,166738.67,0.0
HNT,2026-03,0,184603.53,0.0
HNT,2026-04,0,178648.58,0.0
HNT,2026-05,0,184603.53,0.0
HNT,2026-06,0,178648.58,0.0
HNT,2026-07,0,184603.53,0.0
HNT,2026-08,0,178237.89,0.0
HNT,2026-09,0,172488.28,0.0
HNT,2026-10,0,178237.89,0.0
HNT,2026-11,0,172488.28,0.0
HNT,2026-12,0,178237.89,0.0
HNT,2027-01,0,178237.89,0.0
HNT,2027-02,0,160989.06,0.0
HNT,2027-03,0,178237.89,0.0
HNT,2027-04,0,172488.28,0.0
HNT,2027-05,0,178237.89,0.0
HNT,2027-06,0,172488.28,0.0
HNT,2027-07,0,178237.89,0.0
HNT,2027-08,0,85936.13,0.0
HNT,2027-09,0,83163.99,0.0
HNT,2027-10,0,85936.13,0.0
HNT,2027-11,0,83163.99,0.0
HNT,2027-12,0,85936.13,0.0
HNT,2028-01,0,85936.13,0.0
HNT,2028-02,0,80391.86,0.0
HNT,2028-03,0,85936.13,0.0
HNT,2028-04,0,83163.99,0.0
HNT,2028-05,0,85936.13,0.0
HNT,2028-06,0,83163.99,0.0
HNT,2028-07,0,85936.13,0.0
HNT,2028-08,0,82753.31,0.0
HNT,2028-09,0,80083.85,0.0
HNT,2028-10,0,82753.31,0.0
HNT,2028-11,0,80083.85,0.0
HNT,2028-12,0,82753.31,0.0
HNT,2029-01,0,82753.31,0.0
HNT,2029-02,0,74744.92,0.0
HNT,2029-03,0,82753.31,0.0
HNT,2029-04,0,80083.85,0.0
HNT,2029-05,0,82753.31,0.0
HNT,2029-06,0,80083.85,0.0
HNT,2029-07,0,82753.31,0.0
HNT,2029-08,0,39785.24,0.0
HNT,2029-09,0,38501.85,0.0
HNT,2029-10,0,39785.24,0.0
HNT,2029-11,0,38501.85,0.0
HNT,2029-12,0,39785.24,0.0
HNT,2030-01,0,39785.24,0.0
HNT,2030-02,0,35935.06,0.0
HNT,2030-03,0,39785.24,0.0
HNT,2030-04,0,38501.85,0.0
HNT,2030-05,0,39785.24,0.0
HNT,2030-06,0,38501.85,0.0
HNT,2030-07,0,39785.24,0.0
HNT,2030-08,0,38193.83,0.0
HNT,2030-09,0,36961.78,0.0
HNT,2030-10,0,38193.83,0.0
HNT,2030-11,0,36961.78,0.0
HNT,2030-12,0,38193.83,0.0
HNT,2031-01,0,38193.83,0.0
HNT,2031-02,0,34497.66,0.0
HNT,2031-03,0,38193.83,0.0
HNT,2031-04,0,36961.78,0.0
HNT,2031-05,0,38193.83,0.0
HNT,2031-06,0,36961.78,0.0
HNT,2031-07,0,38193.83,0.0
HNT,2031-08,0,18301.21,0.0
HNT,2031-09,0,17710.85,0.0
HNT,2031-10,0,18301.21,0.0
HNT,2031-11,0,17710.85,0.0
HNT,2031-12,0,18301.21,0.0
HNT,2032-01,0,18301.21,0.0
HNT,2032-02,0,17120.49,0.0
HNT,2032-03,0,18301.21,0.0
HNT,2032-04,0,17710.85,0.0
HNT,2032-05,0,18301.21,0.0
HNT,2032-06,0,17710.85,0.0
HNT,2032-07,0,18301.21,0.0
HNT,2032-08,0,17505.51,0.0
HNT,2032-09,0,16940.81,0.0
HNT,2032-10,0,17505.51,0.0
HNT,2032-11,0,16940.81,0.0
HNT,2032-12,0,17505.51,0.0
HNT,2033-01,0,17505.51,0.0
HNT,2033-02,0,15811.43,0.0
HNT,2033-03,0,17505.51,0.0
HNT,2033-04,0,16940.81,0.0
HNT,2033-05,0,17505.51,0.0
HNT,2033-06,0,16940.81,0.0
HNT,2033-07,0,17505.51,0.0
HNT,2033-08,0,8354.9,0.0
HNT,2033-09,0,8085.39,0.0
HNT,2033-10,0,8354.9,0.0
HNT,2033-11,0,8085.39,0.0
HNT,2033-12,0,8354.9,0.0
HNT,2034-01,0,8354.9,0.0
HNT,2034-02,0,7546.36,0.0
HNT,2034-03,0,8354.9,0.0
HNT,2034-04,0,8085.39,0.0
HNT,2034-05,0,8354.9,0.0
HNT,2034-06,0,8085.39,0.0
HNT,2034-07,0,8354.9,0.0
HNT,2034-08,0,7957.05,0.0
HNT,2034-09,0,7700.37,0.0
HNT,2034-10,0,7957.05,0.0
HNT,2034-11,0,7700.37,0.0
HNT,2034-12,0,7957.05,0.0
HNT,2035-01,0,7957.05,0.0
HNT,2035-02,0,7187.01,0.0
HNT,2035-03,0,7957.05,0.0
HNT,2035-04,0,7700.37,0.0
HNT,2035-05,0,7957.05,0.0
HNT,2035-06,0,7700.37,0.0
HNT,2035-07,0,7957.05,0.0
HNT,2035-08,0,3779.6,0.0
HNT,2035-09,0,3657.68,0.0
HNT,2035-10,0,3779.6,0.0
HNT,2035-11,0,3657.68,0.0
HNT,2035-12,0,3779.6,0.0
HNT,2036-01,0,3779.6,0.0
HNT,2036-02,0,3535.75,0.0
HNT,2036-03,0,3779.6,0.0
HNT,2036-04,0,3657.68,0.0
HNT,2036-05,0,3779.6,0.0
HNT,2036-06,0,3657.68,0.0
HNT,2036-07,0,3779.6,0.0
HNT,2036-08,0,3580.67,0.0
HNT,2036-09,0,3465.17,0.0
HNT,2036-10,0,3580.67,0.0
HNT,2036-11,0,3465.17,0.0
HNT,2036-12,0,3580.67,0.0
HNT,2037-01,0,3580.67,0.0
HNT,2037-02,0,3234.16,0.0
HNT,2037-03,0,3580.67,0.0
HNT,2037-04,0,3465.17,0.0
HNT,2037-05,0,3580.67,0.0
HNT,2037-06,0,3465.17,0.0
HNT,2037-07,0,3580.67,0.0
HNT,2037-08,0,1690.87,0.0
HNT,2037-09,0,1636.33,0.0
HNT,2037-10,0,1690.87,0.0
HNT,2037-11,0,1636.33,0.0
HNT,2037-12,0,1690.87,0.0
HNT,2038-01,0,1690.87,0.0
HNT,2038-02,0,1527.24,0.0
HNT,2038-03,0,1690.87,0.0
HNT,2038-04,0,1636.33,0.0
HNT,2038-05,0,1690.87,0.0
HNT,2038-06,0,1636.33,0.0
HNT,2038-07,0,1690.87,0.0
HNT,2038-08,0,1591.41,0.0
HNT,2038-09,0,1540.07,0.0
HNT,2038-10,0,1591.41,0.0
HNT,2038-11,0,1540.07,0.0
HNT,2038-12,0,1591.41,0.0
HNT,2039-01,0,1591.41,0.0
HNT,2039-02,0,1437.4,0.0
HNT,2039-03,0,1591.41,0.0
HNT,2039-04,0,1540.07,0.0
HNT,2039-05,0,1591.41,0.0
HNT,2039-06,0,1540.07,0.0
HNT,2039-07,0,1591.41,0.0
HNT,2039-08,0,745.97,0.0
HNT,2039-09,0,721.91,0.0
HNT,2039-10,0,745.97,0.0
HNT,2039-11,0,721.91,0.0
HNT,2039-12,0,745.97,0.0
HNT,2040-01,0,745.97,0.0
HNT,2040-02,0,697.85,0.0
HNT,2040-03,0,745.97,0.0
HNT,2040-04,0,721.91,0.0
HNT,2040-05,0,745.97,0.0
HNT,2040-06,0,721.91,0.0
HNT,2040-07,0,745.97,0.0
HNT,2040-08,0,745.97,0.0
HNT,2040-09,0,721.91,0.0
HNT,2040-10,0,745.97,0.0
HNT,2040-11,0,721.91,0.0
HNT,2040-12,0,745.97,0.0
HNT,2041-01,0,745.97,0.0
HNT,2041-02,0,673.78,0.0
HNT,2041-03,0,745.97,0.0
HNT,2041-04,0,721.91,0.0
HNT,2041-05,0,745.97,0.0
HNT,2041-06,0,721.91,0.0
HNT,2041-07,0,745.97,0.0
HNT,2041-08,0,372.99,0.0
HNT,2041-09,0,360.95,0.0
HNT,2041-10,0,372.99,0.0
HNT,2041-11,0,360.95,0.0
HNT,2041-12,0,372.99,0.0
HNT,2042-01,0,372.99,0.0
HNT,2042-02,0,336.89,0.0
HNT,2042-03,0,372.99,0.0
HNT,2042-04,0,360.95,0.0
HNT,2042-05,0,372.99,0.0
HNT,2042-06,0,360.95,0.0
HNT,2042-07,0,372.99,0.0
HNT,2042-08,0,372.99,0.0
HNT,2042-09,0,360.95,0.0
HNT,2042-10,0,372.99,0.0
HNT,2042-11,0,360.95,0.0
HNT,2042-12,0,372.99,0.0
HNT,2043-01,0,372.99,0.0
HNT,2043-02,0,336.89,0.0
HNT,2043-03,0,372.99,0.0
HNT,2043-04,0,360.95,0.0
HNT,2043-05,0,372.99,0.0
HNT,2043-06,0,360.95,0.0
HNT,2043-07,0,372.99,0.0
HNT,2043-08,0,186.49,0.0
HNT,2043-09,0,180.48,0.0
HNT,2043-10,0,186.49,0.0
HNT,2043-11,0,180.48,0.0
HNT,2043-12,0,186.49,0.0
HNT,2044-01,0,186.49,0.0
HNT,2044-02,0,174.46,0.0
HNT,2044-03,0,186.49,0.0
HNT,2044-04,0,180.48,0.0
HNT,2044-05,0,186.49,0.0
HNT,2044-06,0,180.48,0.0
HNT,2044-07,0,186.49,0.0
HNT,2044-08,0,186.49,0.0
HNT,2044-09,0,180.48,0.0
HNT,2044-10,0,186.49,0.0
HNT,2044-11,0,180.48,0.0
HNT,2044-12,0,186.49,0.0
HNT,2045-01,0,186.49,0.0
HNT,2045-02,0,168.45,0.0
HNT,2045-03,0,186.49,0.0
HNT,2045-04,0,180.48,0.0
HNT,2045-05,0,186.49,0.0
HNT,2045-06,0,180.48,0.0
HNT,2045-07,0,186.49,0.0
HNT,2045-08,0,93.25,0.0
HNT,2045-09,0,90.24,0.0
HNT,2045-10,0,93.25,0.0
HNT,2045-11,0,90.24,0.0
HNT,2045-12,0,93.25,0.0
HNT,2046-01,0,93.25,0.0
HNT,2046-02,0,84.22,0.0
HNT,2046-03,0,93.25,0.0
HNT,2046-04,0,90.24,0.0
HNT,2046-05,0,93.25,0.0
HNT,2046-06,0,90.24,0.0
HNT,2046-07,0,93.25,0.0
HNT,2046-08,0,93.25,0.0
HNT,2046-09,0,90.24,0.0
HNT,2046-10,0,93.25,0.0
HNT,2046-11,0,90.24,0.0
HNT,2046-12,0,93.25,0.0
HNT,2047-01,0,93.25,0.0
HNT,2047-02,0,84.22,0.0
HNT,2047-03,0,93.25,0.0
HNT,2047-04,0,90.24,0.0
HNT,2047-05,0,93.25,0.0
HNT,2047-06,0,90.24,0.0
HNT,2047-07,0,93.25,0.0
HNT,2047-08,0,46.62,0.0
HNT,2047-09,0,45.12,0.0
HNT,2047-10,0,46.62,0.0
HNT,2047-11,0,45.12,0.0
HNT,2047-12,0,46.62,0.0
HNT,2048-01,0,46.62,0.0
HNT,2048-02,0,43.62,0.0
HNT,2048-03,0,46.62,0.0
HNT,2048-04,0,45.12,0.0
HNT,2048-05,0,46.62,0.0
HNT,2048-06,0,45.12,0.0
HNT,2048-07,0,46.62,0.0
HNT,2048-08,0,46.62,0.0
HNT,2048-09,0,45.12,0.0
HNT,2048-10,0,46.62,0.0
HNT,2048-11,0,45.12,0.0
HNT,2048-12,0,46.62,0.0
HNT,2049-01,0,46.62,0.0
HNT,2049-02,0,42.11,0.0
HNT,2049-03,0,46.62,0.0
HNT,2049-04,0,45.12,0.0
HNT,2049-05,0,46.62,0.0
HNT,2049-06,0,45.12,0.0
HNT,2049-07,0,46.62,0.0
HNT,2049-08,0,23.31,0.0
HNT,2049-09,0,22.56,0.0
HNT,2049-10,0,23.31,0.0
HNT,2049-11,0,22.56,0.0
HNT,2049-12,0,23.31,0.0
HNT,2050-01,0,23.31,0.0
HNT,2050-02,0,21.06,0.0
HNT,2050-03,0,23.31,0.0
HNT,2050-04,0,22.56,0.0
HNT,2050-05,0,23.31,0.0
HNT,2050-06,0,22.56,0.0
HNT,2050-07,0,23.31,0.0
HNT,2050-08,0,23.31,0.0
HNT,2050-09,0,22.56,0.0
HNT,2050-10,0,23.31,0.0
HNT,2050-11,0,22.56,0.0
HNT,2050-12,0,23.31,0.0
HNT,2051-01,0,23.31,0.0
HNT,2051-02,0,21.06,0.0
HNT,2051-03,0,23.31,0.0
HNT,2051-04,0,22.56,0.0
HNT,2051-05,0,23.31,0.0
HNT,2051-06,0,22.56,0.0
HNT,2051-07,0,23.31,0.0
HNT,2051-08,0,11.66,0.0
HNT,2051-09,0,11.28,0.0
HNT,2051-10,0,11.66,0.0
HNT,2051-11,0,11.28,0.0
HNT,2051-12,0,11.66,0.0
HNT,2052-01,0,11.66,0.0
HNT,2052-02,0,10.9,0.0
HNT,2052-03,0,11.66,0.0
HNT,2052-04,0,11.28,0.0
HNT,2052-05,0,11.66,0.0
HNT,2052-06,0,11.28,0.0
HNT,2052-07,0,11.66,0.0
HNT,2052-08,0,11.66,0.0
HNT,2052-09,0,11.28,0.0
HNT,2052-10,0,11.66,0.0
HNT,2052-11,0,11.28,0.0
HNT,2052-12,0,11.66,0.0
HNT,2053-01,0,11.66,0.0
HNT,2053-02,0,10.53,0.0
HNT,2053-03,0,11.66,0.0
HNT,2053-04,0,11.28,0.0
HNT,2053-05,0,11.66,0.0
HNT,2053-06,0,11.28,0.0
HNT,2053-07,0,11.66,0.0
HNT,2053-08,0,5.83,0.0
HNT,2053-09,0,5.64,0.0
HNT,2053-10,0,5.83,0.0
HNT,2053-11,0,5.64,0.0
HNT,2053-12,0,5.83,0.0
HNT,2054-01,0,5.83,0.0
HNT,2054-02,0,5.26,0.0
HNT,2054-03,0,5.83,0.0
HNT,2054-04,0,5.64,0.0
HNT,2054-05,0,5.83,0.0
HNT,2054-06,0,5.64,0.0
HNT,2054-07,0,5.83,0.0
HNT,2054-08,0,5.83,0.0
HNT,2054-09,0,5.64,0.0
HNT,2054-10,0,5.83,0.0
